% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    45.81 N, 5.77 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 45.81 N, 5.77 E
%%   Country: France
%%   Nearby Cities: Lyon, Geneva, Grenoble, Villeurbanne, Chambéry, Vénissieux
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 113
%%   Temperature obeservations within 200 km: 70217
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.54 +/- 0.83
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.37   1.29   4.43   7.60  11.97  15.35  17.58  16.87  14.04   9.13   4.00   0.60
%% +/-   0.96   0.85   0.85   0.85   0.85   0.86   0.89   0.88   0.85   0.83   0.89   0.99
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
YearMonth;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1901-07;0.248;0.489;-0.759;0.170;-0.273;0.200;-0.194;0.208;-0.309;0.185
1901-08;-0.318;0.293;-0.393;0.190;-0.297;0.199;-0.159;0.209;-0.291;0.186
1901-09;-0.074;0.622;-0.169;0.200;-0.312;0.202;-0.153;0.210;-0.283;0.187
1901-10;-1.066;0.397;-0.063;0.213;-0.284;0.194;-0.124;0.213;-0.286;0.188
1901-11;-2.178;0.530;-0.359;0.190;-0.254;0.191;-0.101;0.214;-0.277;0.190
1901-12;-0.911;0.636;-0.544;0.190;-0.239;0.192;-0.118;0.215;-0.269;0.192
1902-01;0.628;0.436;-0.531;0.183;-0.196;0.192;-0.120;0.213;-0.259;0.193
1902-02;-0.947;0.642;-0.552;0.196;-0.200;0.190;-0.167;0.215;-0.249;0.194
1902-03;0.497;0.350;-0.605;0.186;-0.228;0.193;-0.193;0.217;-0.228;0.193
1902-04;1.982;0.430;-0.621;0.202;-0.243;0.186;-0.204;0.217;-0.233;0.193
1902-05;-3.345;0.229;-0.538;0.238;-0.273;0.180;-0.196;0.217;-0.229;0.194
1902-06;-1.046;0.404;-0.511;0.249;-0.237;0.196;-0.213;0.215;-0.234;0.195
1902-07;0.399;0.301;-0.550;0.302;-0.294;0.197;-0.234;0.214;-0.236;0.194
1902-08;-0.570;0.326;-0.360;0.258;-0.335;0.193;-0.226;0.214;-0.251;0.195
1902-09;-0.701;0.325;-0.335;0.263;-0.276;0.193;-0.208;0.215;-0.271;0.195
1902-10;-1.266;0.535;-0.714;0.246;-0.260;0.195;-0.191;0.215;-0.272;0.195
1902-11;-1.180;0.656;-0.451;0.242;-0.275;0.195;-0.179;0.210;-0.288;0.193
1902-12;-0.579;0.511;-0.484;0.241;-0.281;0.198;-0.159;0.212;-0.277;0.192
1903-01;0.151;0.635;-0.606;0.227;-0.265;0.206;-0.181;0.203;-0.249;0.195
1903-02;1.336;0.594;-0.582;0.192;-0.255;0.214;-0.183;0.205;-0.252;0.198
1903-03;0.798;0.493;-0.534;0.189;-0.280;0.217;-0.186;0.207;-0.253;0.197
1903-04;-2.568;0.450;-0.394;0.186;-0.358;0.215;-0.203;0.207;-0.268;0.198
1903-05;-0.188;0.398;-0.305;0.170;-0.377;0.222;-0.180;0.208;-0.270;0.200
1903-06;-1.442;0.313;-0.376;0.189;-0.407;0.219;-0.163;0.209;-0.273;0.200
1903-07;-1.059;0.274;-0.451;0.195;-0.390;0.213;-0.160;0.209;-0.282;0.200
1903-08;-0.288;0.209;-0.537;0.267;-0.331;0.214;-0.181;0.204;-0.291;0.199
1903-09;-0.121;0.399;-0.655;0.272;-0.314;0.205;-0.205;0.202;-0.296;0.201
1903-10;0.415;0.515;-0.302;0.274;-0.335;0.206;-0.210;0.200;-0.297;0.202
1903-11;-0.114;0.326;-0.165;0.269;-0.339;0.203;-0.232;0.195;-0.283;0.205
1903-12;-1.436;0.739;0.036;0.297;-0.353;0.200;-0.241;0.197;-0.280;0.204
1904-01;-0.739;0.510;0.326;0.324;-0.355;0.199;-0.278;0.196;-0.286;0.203
1904-02;0.303;0.494;0.459;0.382;-0.324;0.201;-0.319;0.195;-0.281;0.201
1904-03;-0.626;0.518;0.324;0.395;-0.331;0.195;-0.345;0.196;-0.280;0.200
1904-04;1.677;0.403;0.256;0.371;-0.289;0.194;-0.333;0.190;-0.279;0.199
1904-05;1.454;0.437;0.180;0.378;-0.240;0.200;-0.331;0.189;-0.280;0.198
1904-06;0.964;0.427;0.307;0.350;-0.274;0.201;-0.348;0.188;-0.284;0.200
1904-07;2.419;0.690;0.198;0.324;-0.301;0.202;-0.365;0.185;-0.292;0.200
1904-08;1.307;0.799;0.084;0.312;-0.339;0.197;-0.380;0.179;-0.292;0.200
1904-09;-1.738;0.463;0.180;0.304;-0.364;0.193;-0.392;0.180;-0.289;0.200
1904-10;-0.402;0.245;0.094;0.313;-0.418;0.191;-0.390;0.180;-0.292;0.202
1904-11;-1.027;0.326;-0.158;0.306;-0.365;0.193;-0.411;0.177;-0.298;0.203
1904-12;0.097;0.429;-0.202;0.304;-0.353;0.189;-0.384;0.189;-0.286;0.204
1905-01;-2.053;0.596;-0.230;0.292;-0.388;0.187;-0.389;0.192;-0.270;0.205
1905-02;-1.068;0.468;-0.346;0.267;-0.366;0.185;-0.399;0.194;-0.250;0.205
1905-03;0.538;0.413;-0.226;0.260;-0.346;0.185;-0.375;0.193;-0.245;0.203
1905-04;0.638;0.413;-0.560;0.246;-0.318;0.184;-0.381;0.194;-0.254;0.202
1905-05;-1.574;0.404;-0.547;0.273;-0.281;0.184;-0.390;0.195;-0.245;0.203
1905-06;0.436;0.510;-0.599;0.249;-0.243;0.191;-0.396;0.196;-0.238;0.205
1905-07;2.084;0.524;-0.388;0.253;-0.267;0.183;-0.422;0.199;-0.242;0.205
1905-08;-0.079;0.471;-0.448;0.244;-0.291;0.187;-0.424;0.203;-0.245;0.205
1905-09;-0.300;0.343;-0.590;0.184;-0.331;0.190;-0.451;0.205;-0.263;0.203
1905-10;-4.409;0.472;-0.688;0.174;-0.316;0.198;-0.450;0.207;-0.269;0.204
1905-11;-0.870;0.798;-0.561;0.155;-0.287;0.203;-0.463;0.208;-0.288;0.203
1905-12;-0.524;0.241;-0.571;0.127;-0.245;0.210;-0.460;0.211;-0.276;0.204
1906-01;0.471;0.347;-0.733;0.120;-0.235;0.214;-0.474;0.208;-0.261;0.203
1906-02;-1.788;0.390;-0.600;0.115;-0.250;0.217;-0.432;0.206;-0.255;0.202
1906-03;-1.166;0.621;-0.616;0.105;-0.266;0.217;-0.415;0.208;-0.265;0.204
1906-04;-0.540;0.285;-0.124;0.113;-0.269;0.211;-0.428;0.206;-0.258;0.206
1906-05;-0.042;0.293;0.010;0.081;-0.279;0.206;-0.430;0.206;-0.250;0.205
1906-06;0.314;0.421;-0.191;0.095;-0.266;0.204;-0.444;0.206;-0.255;0.205
1906-07;0.144;0.308;-0.314;0.098;-0.283;0.199;-0.428;0.207;-0.260;0.206
1906-08;1.507;0.359;-0.432;0.114;-0.341;0.197;-0.400;0.210;-0.249;0.206
1906-09;-0.485;0.265;-0.422;0.140;-0.378;0.198;-0.385;0.209;-0.253;0.207
1906-10;1.493;0.451;-0.478;0.155;-0.381;0.194;-0.379;0.209;-0.248;0.208
1906-11;0.740;0.418;-0.488;0.159;-0.409;0.193;-0.348;0.215;-0.239;0.209
1906-12;-2.940;0.592;-0.542;0.154;-0.457;0.191;-0.324;0.217;-0.235;0.212
1907-01;-1.005;0.475;-0.695;0.151;-0.533;0.186;-0.314;0.222;-0.240;0.212
1907-02;-3.209;0.196;-0.761;0.137;-0.560;0.181;-0.285;0.224;-0.263;0.215
1907-03;-1.043;0.393;-0.679;0.133;-0.557;0.180;-0.273;0.224;-0.282;0.216
1907-04;-1.214;0.392;-0.767;0.137;-0.537;0.184;-0.295;0.223;-0.293;0.216
1907-05;-0.164;0.247;-0.742;0.164;-0.549;0.183;-0.261;0.223;-0.280;0.217
1907-06;-0.324;0.264;-0.358;0.177;-0.532;0.190;-0.255;0.223;-0.281;0.217
1907-07;-1.692;0.215;-0.379;0.176;-0.484;0.192;-0.267;0.223;-0.284;0.217
1907-08;0.714;0.319;-0.121;0.186;-0.463;0.200;-0.287;0.223;-0.287;0.217
1907-09;0.493;0.396;-0.166;0.249;-0.474;0.199;-0.319;0.221;-0.274;0.218
1907-10;0.438;0.509;-0.206;0.273;-0.501;0.200;-0.322;0.218;-0.277;0.217
1907-11;1.048;0.531;-0.064;0.291;-0.504;0.202;-0.334;0.214;-0.278;0.213
1907-12;1.668;0.769;0.055;0.322;-0.511;0.203;-0.328;0.211;-0.290;0.212
1908-01;-1.267;0.518;0.156;0.343;-0.580;0.205;-0.313;0.214;-0.295;0.209
1908-02;-0.111;0.539;-0.003;0.342;-0.592;0.206;-0.326;0.218;-0.295;0.211
1908-03;-1.576;0.611;-0.131;0.352;-0.621;0.208;-0.324;0.217;-0.292;0.211
1908-04;-1.703;0.803;-0.148;0.320;-0.542;0.211;-0.305;0.219;-0.298;0.211
1908-05;1.540;0.430;-0.295;0.273;-0.550;0.207;-0.307;0.221;-0.288;0.210
1908-06;1.113;0.592;-0.489;0.293;-0.513;0.218;-0.295;0.220;-0.291;0.208
1908-07;-0.486;0.497;-0.532;0.303;-0.557;0.216;-0.307;0.218;-0.288;0.207
1908-08;-1.186;0.324;-0.788;0.319;-0.533;0.212;-0.311;0.219;-0.293;0.204
1908-09;-1.054;0.395;-0.893;0.319;-0.517;0.224;-0.319;0.220;-0.300;0.203
1908-10;0.243;0.399;-0.626;0.262;-0.522;0.221;-0.318;0.219;-0.313;0.203
1908-11;-0.720;0.498;-0.774;0.262;-0.521;0.222;-0.298;0.223;-0.322;0.203
1908-12;-0.660;0.659;-1.026;0.258;-0.535;0.224;-0.289;0.220;-0.315;0.203
1909-01;-1.781;0.399;-1.162;0.261;-0.502;0.227;-0.312;0.215;-0.327;0.206
1909-02;-3.191;0.459;-1.088;0.264;-0.476;0.229;-0.303;0.212;-0.337;0.205
1909-03;-2.835;0.681;-1.131;0.262;-0.439;0.233;-0.293;0.208;-0.340;0.206
1909-04;1.503;0.413;-1.088;0.262;-0.469;0.234;-0.291;0.206;-0.348;0.203
1909-05;-0.230;0.348;-1.174;0.265;-0.457;0.242;-0.314;0.203;-0.346;0.201
1909-06;-1.918;0.338;-1.023;0.268;-0.374;0.245;-0.331;0.201;-0.344;0.200
1909-07;-2.121;0.348;-0.809;0.278;-0.328;0.252;-0.364;0.197;-0.355;0.199
1909-08;-0.295;0.335;-0.524;0.304;-0.232;0.260;-0.378;0.193;-0.355;0.196
1909-09;-1.570;0.311;-0.301;0.299;-0.181;0.263;-0.369;0.192;-0.350;0.198
1909-10;0.762;0.523;-0.506;0.321;-0.173;0.263;-0.375;0.193;-0.367;0.197
1909-11;-1.754;0.404;-0.633;0.327;-0.157;0.262;-0.373;0.195;-0.380;0.197
1909-12;1.154;0.850;-0.470;0.328;-0.157;0.264;-0.362;0.197;-0.369;0.200
1910-01;0.787;0.579;-0.466;0.333;-0.147;0.266;-0.347;0.203;-0.364;0.202
1910-02;0.225;0.792;-0.509;0.349;-0.208;0.268;-0.350;0.204;-0.363;0.202
1910-03;-0.151;0.479;-0.547;0.340;-0.293;0.265;-0.363;0.203;-0.343;0.201
1910-04;-0.964;0.330;-0.585;0.331;-0.326;0.258;-0.376;0.202;-0.340;0.200
1910-05;-1.753;0.447;-0.550;0.356;-0.387;0.251;-0.349;0.204;-0.325;0.201
1910-06;0.044;0.389;-0.506;0.338;-0.413;0.240;-0.342;0.203;-0.328;0.201
1910-07;-2.080;0.520;-0.753;0.315;-0.359;0.254;-0.367;0.200;-0.334;0.202
1910-08;-0.806;0.402;-0.798;0.259;-0.362;0.258;-0.374;0.198;-0.336;0.203
1910-09;-2.027;0.403;-0.802;0.278;-0.317;0.252;-0.386;0.198;-0.343;0.204
1910-10;0.309;0.410;-0.794;0.251;-0.295;0.247;-0.370;0.200;-0.344;0.205
1910-11;-1.336;0.635;-0.644;0.251;-0.326;0.245;-0.382;0.196;-0.349;0.205
1910-12;1.683;0.583;-0.692;0.243;-0.345;0.235;-0.353;0.201;-0.357;0.205
1911-01;-2.182;0.402;-0.342;0.263;-0.379;0.229;-0.338;0.203;-0.343;0.203
1911-02;-0.319;0.683;-0.019;0.277;-0.371;0.227;-0.321;0.206;-0.323;0.205
1911-03;-0.189;0.526;0.292;0.283;-0.372;0.228;-0.314;0.212;-0.311;0.204
1911-04;-0.873;0.137;0.243;0.284;-0.367;0.233;-0.308;0.212;-0.318;0.204
1911-05;0.050;0.349;0.477;0.277;-0.317;0.246;-0.301;0.212;-0.315;0.203
1911-06;-0.537;0.322;0.503;0.252;-0.313;0.244;-0.317;0.212;-0.316;0.203
1911-07;2.121;0.534;0.835;0.297;-0.341;0.241;-0.326;0.213;-0.308;0.202
1911-08;3.074;0.509;1.075;0.352;-0.265;0.239;-0.339;0.211;-0.307;0.202
1911-09;1.709;0.456;1.254;0.336;-0.208;0.229;-0.353;0.212;-0.301;0.201
1911-10;-0.282;0.445;1.267;0.353;-0.200;0.230;-0.371;0.212;-0.287;0.201
1911-11;1.472;0.707;1.330;0.344;-0.218;0.226;-0.378;0.215;-0.286;0.202
1911-12;1.994;0.543;1.347;0.340;-0.205;0.224;-0.351;0.219;-0.283;0.201
1912-01;1.802;0.462;1.082;0.324;-0.196;0.224;-0.361;0.222;-0.288;0.203
1912-02;2.557;0.694;0.579;0.320;-0.197;0.223;-0.360;0.224;-0.284;0.200
1912-03;1.964;0.401;0.054;0.274;-0.182;0.221;-0.372;0.225;-0.284;0.200
1912-04;-0.715;0.263;-0.051;0.241;-0.212;0.218;-0.382;0.225;-0.299;0.199
1912-05;0.807;0.368;-0.395;0.198;-0.197;0.220;-0.363;0.227;-0.275;0.200
1912-06;-0.336;0.204;-0.553;0.167;-0.191;0.216;-0.348;0.228;-0.268;0.199
1912-07;-1.058;0.356;-0.534;0.187;-0.210;0.222;-0.335;0.228;-0.276;0.199
1912-08;-2.968;0.326;-0.772;0.165;-0.238;0.217;-0.349;0.229;-0.275;0.199
1912-09;-4.586;0.519;-0.844;0.166;-0.251;0.215;-0.341;0.230;-0.282;0.198
1912-10;-1.539;0.229;-0.815;0.190;-0.251;0.213;-0.363;0.230;-0.285;0.196
1912-11;-2.664;0.282;-0.910;0.224;-0.194;0.213;-0.377;0.227;-0.288;0.195
1912-12;0.101;0.477;-0.886;0.227;-0.172;0.213;-0.421;0.224;-0.286;0.195
1913-01;2.025;0.910;-1.007;0.217;-0.153;0.207;-0.410;0.228;-0.289;0.194
1913-02;-0.288;0.468;-0.820;0.190;-0.155;0.203;-0.406;0.229;-0.288;0.196
1913-03;1.090;0.255;-0.530;0.202;-0.152;0.203;-0.398;0.228;-0.289;0.195
1913-04;-0.359;0.732;-0.354;0.225;-0.198;0.201;-0.392;0.225;-0.277;0.195
1913-05;-0.342;0.458;0.058;0.262;-0.215;0.195;-0.395;0.222;-0.278;0.195
1913-06;-0.047;0.513;0.014;0.291;-0.193;0.193;-0.418;0.217;-0.284;0.194
1913-07;-2.506;0.232;-0.443;0.207;-0.119;0.201;-0.416;0.215;-0.271;0.194
1913-08;-0.729;0.223;-0.303;0.209;-0.109;0.213;-0.406;0.215;-0.263;0.195
1913-09;-1.103;0.361;-0.349;0.184;-0.112;0.210;-0.395;0.214;-0.266;0.195
1913-10;0.573;0.496;-0.152;0.135;-0.093;0.215;-0.415;0.216;-0.260;0.194
1913-11;2.282;0.653;-0.233;0.106;-0.080;0.214;-0.411;0.222;-0.262;0.195
1913-12;-0.421;0.646;-0.324;0.119;-0.098;0.210;-0.389;0.219;-0.257;0.193
1914-01;-3.469;0.718;-0.245;0.130;-0.149;0.208;-0.376;0.225;-0.254;0.192
1914-02;1.390;0.732;-0.217;0.131;-0.202;0.205;-0.355;0.226;-0.266;0.190
1914-03;0.547;0.200;-0.181;0.127;-0.268;0.202;-0.335;0.225;-0.263;0.189
1914-04;1.996;0.205;-0.313;0.135;-0.274;0.199;-0.364;0.225;-0.268;0.188
1914-05;-1.304;0.132;-0.573;0.132;-0.299;0.198;-0.361;0.224;-0.267;0.187
1914-06;-1.148;0.296;-0.415;0.133;-0.329;0.204;-0.341;0.222;-0.269;0.186
1914-07;-1.559;0.263;-0.156;0.182;-0.394;0.204;-0.346;0.223;-0.279;0.184
1914-08;-0.383;0.113;-0.391;0.212;-0.489;0.203;-0.330;0.224;-0.295;0.182
1914-09;-0.677;0.418;-0.517;0.225;-0.562;0.201;-0.308;0.225;-0.289;0.181
1914-10;-1.016;0.324;-0.764;0.236;-0.590;0.203;-0.344;0.223;-0.288;0.182
1914-11;-0.831;0.467;-0.514;0.262;-0.570;0.207;-0.350;0.225;-0.281;0.182
1914-12;1.468;0.756;-0.307;0.271;-0.538;0.207;-0.353;0.219;-0.280;0.181
1915-01;-0.361;0.684;-0.254;0.254;-0.523;0.206;-0.339;0.219;-0.264;0.183
1915-02;-1.424;0.459;-0.300;0.256;-0.490;0.205;-0.326;0.216;-0.255;0.185
1915-03;-0.962;0.331;-0.394;0.254;-0.390;0.208;-0.311;0.216;-0.269;0.184
1915-04;-0.965;0.286;-0.516;0.251;-0.401;0.216;-0.299;0.214;-0.271;0.184
1915-05;1.695;0.394;-0.640;0.242;-0.366;0.217;-0.260;0.213;-0.265;0.184
1915-06;1.337;0.501;-0.514;0.234;-0.429;0.223;-0.261;0.212;-0.263;0.184
1915-07;-0.929;0.265;-0.297;0.217;-0.461;0.218;-0.246;0.211;-0.274;0.183
1915-08;-0.933;0.241;-0.153;0.233;-0.451;0.219;-0.249;0.210;-0.276;0.183
1915-09;-1.812;0.342;-0.106;0.248;-0.478;0.223;-0.236;0.210;-0.285;0.184
1915-10;-2.477;0.366;-0.003;0.256;-0.488;0.219;-0.238;0.210;-0.264;0.184
1915-11;-2.314;0.542;-0.075;0.254;-0.464;0.215;-0.235;0.208;-0.267;0.182
1915-12;2.974;0.820;-0.321;0.232;-0.491;0.212;-0.255;0.203;-0.266;0.184
1916-01;2.244;0.538;-0.322;0.255;-0.453;0.213;-0.213;0.205;-0.268;0.184
1916-02;0.307;0.568;-0.254;0.250;-0.440;0.213;-0.214;0.209;-0.245;0.184
1916-03;-0.397;0.340;-0.286;0.252;-0.418;0.211;-0.207;0.207;-0.237;0.185
1916-04;0.266;0.418;-0.134;0.254;-0.464;0.210;-0.207;0.208;-0.230;0.185
1916-05;0.827;0.269;0.053;0.275;-0.506;0.208;-0.199;0.206;-0.238;0.185
1916-06;-1.613;0.268;-0.175;0.289;-0.466;0.205;-0.188;0.204;-0.247;0.185
1916-07;-0.939;0.382;-0.539;0.286;-0.411;0.219;-0.188;0.202;-0.250;0.185
1916-08;-0.120;0.139;-0.825;0.289;-0.446;0.221;-0.213;0.201;-0.255;0.184
1916-09;-2.193;0.209;-0.993;0.276;-0.462;0.229;-0.217;0.198;-0.245;0.184
1916-10;-0.650;0.384;-1.218;0.270;-0.528;0.229;-0.194;0.198;-0.249;0.185
1916-11;-0.073;0.624;-1.117;0.272;-0.505;0.231;-0.224;0.194;-0.243;0.186
1916-12;0.247;0.784;-0.854;0.287;-0.476;0.228;-0.242;0.193;-0.239;0.186
1917-01;-2.133;0.717;-0.787;0.272;-0.497;0.229;-0.262;0.191;-0.233;0.188
1917-02;-3.121;0.756;-0.857;0.281;-0.463;0.231;-0.283;0.185;-0.221;0.188
1917-03;-2.419;0.209;-0.556;0.285;-0.433;0.233;-0.296;0.185;-0.214;0.190
1917-04;-2.430;0.362;-0.688;0.300;-0.476;0.235;-0.302;0.185;-0.205;0.189
1917-05;2.036;0.474;-0.730;0.266;-0.503;0.237;-0.290;0.185;-0.201;0.189
1917-06;1.551;0.277;-1.055;0.246;-0.515;0.230;-0.281;0.184;-0.199;0.190
1917-07;-0.144;0.221;-0.869;0.255;-0.468;0.225;-0.286;0.184;-0.194;0.190
1917-08;-0.955;0.256;-0.582;0.235;-0.415;0.223;-0.262;0.183;-0.200;0.190
1917-09;1.416;0.366;-0.428;0.262;-0.371;0.223;-0.245;0.184;-0.204;0.191
1917-10;-2.231;0.451;-0.305;0.261;-0.346;0.222;-0.248;0.185;-0.207;0.189
1917-11;-0.581;0.462;-0.383;0.256;-0.326;0.220;-0.242;0.187;-0.209;0.188
1917-12;-3.654;0.808;-0.652;0.237;-0.349;0.219;-0.245;0.189;-0.219;0.186
1918-01;0.103;0.558;-0.657;0.231;-0.339;0.221;-0.266;0.186;-0.207;0.187
1918-02;0.318;0.515;-0.570;0.222;-0.343;0.223;-0.250;0.184;-0.201;0.187
1918-03;-0.560;0.512;-0.670;0.213;-0.320;0.222;-0.253;0.183;-0.192;0.186
1918-04;-0.953;0.305;-0.669;0.197;-0.278;0.221;-0.249;0.181;-0.186;0.185
1918-05;1.095;0.278;-0.639;0.216;-0.255;0.222;-0.250;0.178;-0.200;0.184
1918-06;-1.673;0.237;-0.168;0.202;-0.317;0.216;-0.273;0.177;-0.203;0.183
1918-07;-0.207;0.314;-0.192;0.213;-0.306;0.211;-0.235;0.179;-0.188;0.183
1918-08;0.087;0.217;-0.277;0.221;-0.320;0.208;-0.216;0.180;-0.175;0.183
1918-09;0.212;0.251;-0.265;0.218;-0.302;0.205;-0.212;0.178;-0.171;0.183
1918-10;-2.219;0.353;-0.350;0.201;-0.320;0.203;-0.203;0.177;-0.174;0.184
1918-11;-0.221;0.497;-0.436;0.204;-0.318;0.199;-0.226;0.176;-0.167;0.188
1918-12;1.996;0.324;-0.248;0.210;-0.278;0.200;-0.224;0.176;-0.168;0.187
1919-01;-0.179;0.714;-0.463;0.214;-0.226;0.196;-0.196;0.178;-0.176;0.188
1919-02;-0.705;0.421;-0.335;0.219;-0.223;0.197;-0.228;0.177;-0.185;0.185
1919-03;-0.413;0.433;-0.260;0.233;-0.166;0.197;-0.233;0.178;-0.174;0.182
1919-04;-1.972;0.617;-0.372;0.236;-0.115;0.199;-0.245;0.179;-0.187;0.183
1919-05;0.065;0.419;-0.557;0.244;-0.149;0.192;-0.220;0.180;-0.185;0.183
1919-06;0.576;0.179;-0.662;0.244;-0.156;0.183;-0.208;0.178;-0.173;0.182
1919-07;-2.784;0.329;-0.444;0.202;-0.130;0.181;-0.193;0.177;-0.161;0.182
1919-08;1.624;0.342;-0.237;0.200;-0.078;0.172;-0.211;0.177;-0.160;0.181
1919-09;1.112;0.471;-0.065;0.180;-0.030;0.174;-0.209;0.178;-0.143;0.181
1919-10;-3.557;0.477;0.147;0.220;-0.013;0.173;-0.202;0.178;-0.145;0.180
1919-11;-2.446;0.748;0.380;0.250;-0.010;0.168;-0.189;0.175;-0.136;0.181
1919-12;0.735;0.737;0.329;0.256;-0.024;0.166;-0.199;0.172;-0.133;0.179
1920-01;2.443;0.596;0.535;0.253;-0.048;0.168;-0.180;0.169;-0.126;0.179
1920-02;1.778;0.273;0.299;0.244;-0.035;0.168;-0.159;0.171;-0.133;0.179
1920-03;1.641;0.229;0.174;0.218;-0.100;0.165;-0.174;0.172;-0.129;0.179
1920-04;0.580;0.297;0.474;0.230;-0.095;0.161;-0.166;0.172;-0.124;0.178
1920-05;2.857;0.293;0.599;0.208;-0.117;0.164;-0.181;0.172;-0.121;0.177
1920-06;-0.037;0.329;0.476;0.215;-0.060;0.163;-0.184;0.171;-0.113;0.176
1920-07;-0.314;0.327;0.513;0.188;-0.071;0.161;-0.182;0.173;-0.110;0.176
1920-08;-1.199;0.581;0.320;0.196;-0.050;0.160;-0.178;0.174;-0.107;0.174
1920-09;-0.398;0.312;0.241;0.199;-0.028;0.157;-0.183;0.176;-0.097;0.175
1920-10;0.052;0.811;0.123;0.204;-0.010;0.156;-0.158;0.175;-0.099;0.174
1920-11;-0.945;0.475;-0.036;0.189;-0.035;0.155;-0.152;0.175;-0.084;0.172
1920-12;-0.748;0.342;0.037;0.176;-0.054;0.156;-0.180;0.174;-0.091;0.171
1921-01;2.887;0.500;0.243;0.177;-0.017;0.156;-0.198;0.172;-0.081;0.173
1921-02;-0.530;0.538;0.346;0.163;0.008;0.157;-0.169;0.167;-0.089;0.175
1921-03;0.682;0.425;0.481;0.162;-0.007;0.157;-0.159;0.165;-0.092;0.173
1921-04;-0.830;0.226;0.678;0.159;0.058;0.156;-0.153;0.164;-0.091;0.174
1921-05;0.951;0.390;0.580;0.155;0.055;0.155;-0.175;0.164;-0.086;0.174
1921-06;0.832;0.244;0.632;0.172;0.018;0.158;-0.178;0.165;-0.074;0.174
1921-07;2.163;0.488;0.343;0.191;0.019;0.148;-0.175;0.164;-0.087;0.173
1921-08;0.035;0.324;0.385;0.167;-0.011;0.147;-0.171;0.164;-0.105;0.173
1921-09;1.221;0.445;0.368;0.176;-0.004;0.141;-0.137;0.164;-0.130;0.172
1921-10;2.424;0.419;0.318;0.163;0.039;0.146;-0.127;0.165;-0.132;0.171
1921-11;-2.127;0.784;0.426;0.182;0.065;0.145;-0.109;0.166;-0.132;0.170
1921-12;-0.120;0.492;0.414;0.178;0.061;0.143;-0.126;0.162;-0.149;0.169
1922-01;-0.585;0.545;0.101;0.207;0.111;0.142;-0.105;0.162;-0.152;0.168
1922-02;-0.028;0.491;0.086;0.236;0.041;0.141;-0.082;0.160;-0.180;0.166
1922-03;0.484;0.457;-0.226;0.258;0.015;0.140;-0.057;0.162;-0.195;0.165
1922-04;-1.429;0.273;-0.589;0.284;0.072;0.140;-0.029;0.161;-0.198;0.165
1922-05;2.248;0.186;-0.567;0.264;0.125;0.135;-0.038;0.160;-0.206;0.165
1922-06;0.688;0.271;-0.579;0.239;0.118;0.138;-0.051;0.160;-0.209;0.166
1922-07;-1.595;0.302;-0.577;0.235;0.108;0.138;-0.053;0.161;-0.212;0.166
1922-08;-0.149;0.474;-0.439;0.226;0.097;0.144;-0.051;0.161;-0.191;0.167
1922-09;-2.517;0.279;-0.420;0.220;0.023;0.145;-0.066;0.161;-0.163;0.169
