x% This file contains an extracted local summary of land-surface
% temperature results produced by the Berkeley Earth averaging
% method for the location:
%
%    50.63 N, 8.87 E
%
% The Berkeley Earth method takes temperature observations from a large
% collection of weather monitoring stations and produces an estimate of
% the underlying global temperature field across all of the Earth's
% land areas.  Once this temperature field has been generated, it is
% possible to estimate the temperature evolution of individual locations
% simply by sampling the field at the locaiton in question.  This
% file contains such a local estimate.
%
% Temperatures are in Celsius and reported as anomalies relative to the
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence
% interval for statistical noise and spatial undersampling effects.  Such
% uncertainties are expected to account for the effects of random
% noise as well as random biases affecting station trends and random
% shifts in station baselines.  The analysis framework is expected to be
% robust against most forms of bias; however, the impact of some forms of
% possible systematic bias is still being studied.
%
% The current dataset presented here is described as:
%
%   Berkeley Earth analysis for mean temperature on complete dataset
%
%
% This analysis was run on 06-Jan-2021 15:35:34
%
% Global results are based on 50564 time series
%   with 20694236 data points
%
% The current location is characterized by:
%%   Location: 50.63 N, 8.87 E
%%   Country: Germany
%%   Nearby Cities: Frankfurt, Wiesbaden, Kassel, Mainz, Darmstadt, Offenbach
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 429
%%   Temperature obeservations within 200 km: 230497
%
% Note that all results reported here are derived from the full field
% analysis and may use information from stations a great distance from the
% target location when more local sources are not available.  In general,
% the temperature anomaly field has significant correlation extending over
% greater than 1000 km, which allows even distant stations to provide some
% insight at times when local coverage may be lacking.
%
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 8.06 +/- 0.24
%
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%      -0.87   0.28   3.67   7.43  11.83  15.24  16.73  16.35  13.36   8.60   3.69   0.42
%% +/-   0.29   0.26   0.28   0.29   0.27   0.27   0.28   0.26   0.27   0.28   0.28   0.29
%
% For each month, we report the estimated land-surface anomaly for that
% month and its uncertainty.  We also report the corresponding values for
% year, five-year, ten-year, and twenty-year moving averages CENTERED about
% that month (rounding down if the center is in between months).  For example,
% the annual average from January to December 1950 is reported at June 1950.
%
% Values are reported as missing (i.e. NaN) when station coverage near
% this location becomes too low.  Time averages over intervals with some
% missing data will be reported as long as at least 75% of the necessary
% values are available.
%
Year-Month;Anomaly_Month;Err_Month;Anomaly_Year;Err_Year;Anomaly_Five;Err_Five;Anomaly_Ten;Err_Ten;Anomaly_Twenty;Err_Twenty
1765-09;-1.220;0.954;-0.964;1.717;-0.703;1.260;-0.614;0.959;-0.428;0.938
1765-10;-0.171;1.389;-0.879;1.853;-0.694;1.294;-0.623;0.955;-0.426;0.941
1765-11;-1.117;3.296;-0.751;1.972;-0.670;1.302;-0.625;0.970;-0.431;0.944
1765-12;-2.097;1.938;-0.789;2.383;-0.673;1.306;-0.635;0.934;-0.432;0.947
1766-01;-3.539;9.496;-0.686;3.101;-0.674;1.308;-0.641;0.951;-0.469;0.948
1766-02;-2.098;2.927;-0.726;3.222;-0.692;1.290;-0.677;0.960;-0.467;0.950
1766-03;-0.314;2.362;-0.637;3.388;-0.696;1.301;-0.725;0.972;-0.463;0.953
1766-04;1.617;4.637;-0.734;3.157;-0.676;1.307;-0.759;0.987;-0.457;0.954
1766-05;0.855;3.868;-0.700;2.826;-0.662;1.344;-0.753;0.984;-0.461;0.953
1766-06;0.057;9.161;-0.727;2.621;-0.696;1.401;-0.769;0.994;-0.467;0.958
1766-07;-0.503;5.339;-1.033;1.872;-0.732;1.168;-0.775;0.996;-0.467;0.961
1766-08;-0.184;3.754;-0.615;1.273;-0.780;1.165;-0.801;1.013;-0.464;0.967
1766-09;-0.147;3.111;-0.623;1.037;-0.765;1.157;-0.817;1.019;-0.471;0.969
1766-10;-1.344;3.158;-0.905;1.096;-0.751;1.154;-0.802;1.025;-0.472;0.972
1766-11;-0.699;4.768;-1.087;1.003;-0.791;1.177;-0.817;1.046;-0.468;0.976
1766-12;-2.425;4.555;-1.209;1.126;-0.798;1.196;-0.778;1.073;-0.462;0.978
1767-01;-7.215;7.322;-1.215;1.073;-0.821;1.198;-0.799;1.058;-0.459;0.984
1767-02;2.926;10.331;-1.192;1.155;-0.817;1.206;-0.784;1.065;-0.469;0.983
1767-03;-0.410;8.417;-1.197;1.269;-0.788;1.203;-0.756;1.072;-0.466;0.986
1767-04;-1.775;7.423;-1.166;1.275;-0.830;1.197;-0.790;1.076;-0.478;0.992
1767-05;-1.320;2.414;-0.973;2.046;-0.812;1.189;-0.821;1.082;-0.479;0.999
1767-06;-1.406;4.766;-1.023;2.199;-0.799;1.186;-0.814;1.081;-0.487;0.999
1767-07;-0.576;5.612;-0.779;2.088;-0.844;1.184;-0.826;1.078;-0.506;1.004
1767-08;0.090;2.603;-1.078;1.889;-0.797;1.215;-0.816;1.100;-0.507;1.003
1767-09;-0.212;4.002;-1.224;2.025;-0.875;1.240;-0.803;1.106;-0.505;1.002
1767-10;-0.966;3.895;-1.109;1.855;-0.922;1.271;-0.769;1.126;-0.488;1.002
1767-11;1.611;11.496;-0.972;1.874;-0.908;1.288;-0.742;1.137;-0.486;1.008
1767-12;-3.023;5.609;-0.893;1.812;-0.936;1.201;-0.705;1.159;-0.486;1.008
1768-01;-4.288;6.140;-0.833;1.746;-0.924;1.344;-0.643;1.170;-0.475;1.009
1768-02;-0.663;8.087;-0.855;1.647;-0.923;1.342;-0.676;1.163;-0.478;1.002
1768-03;-2.162;5.967;-0.984;1.449;-0.889;1.368;-0.669;1.171;-0.479;1.002
1768-04;-0.397;2.157;-1.035;1.251;-0.910;1.344;-0.661;1.189;-0.467;1.010
1768-05;0.331;3.243;-1.185;1.369;-0.896;1.363;-0.645;1.191;-0.468;1.014
1768-06;-0.459;2.185;-0.977;1.716;-0.841;1.298;-0.647;1.205;-0.473;1.020
1768-07;0.139;2.755;-0.564;1.821;-0.812;1.300;-0.655;1.225;-0.454;1.021
1768-08;-0.168;2.110;-0.544;2.551;-0.821;1.304;-0.662;1.242;-0.450;1.037
1768-09;-1.760;3.687;-0.428;3.412;-0.878;1.314;-0.649;1.257;-0.452;1.042
1768-10;-1.583;2.985;-0.380;3.223;-0.972;1.312;-0.620;1.267;-0.454;1.049
1768-11;-0.187;6.455;-0.431;3.886;-0.942;1.296;-0.609;1.284;-0.448;1.048
1768-12;-0.523;9.949;-0.498;3.936;-0.954;1.309;-0.608;1.285;-0.437;1.054
1769-01;0.661;8.721;-0.511;3.806;-0.956;1.303;-0.641;1.290;-0.461;1.059
1769-02;-0.425;6.088;-0.588;4.301;-0.984;1.345;-0.657;1.296;-0.460;1.061
1769-03;-0.770;6.253;-0.499;3.942;-0.994;1.353;-0.631;1.300;-0.457;1.069
1769-04;0.190;5.670;-0.772;3.805;-0.988;1.350;-0.613;1.301;-0.448;1.081
1769-05;-0.286;6.368;-0.777;3.370;-1.019;1.378;-0.627;1.306;-0.438;1.089
1769-06;-1.264;2.699;-0.748;2.336;-0.963;1.406;-0.614;1.333;-0.445;1.096
1769-07;-0.021;1.901;-0.904;1.941;-0.864;1.408;-0.629;1.361;-0.451;1.102
1769-08;-1.093;4.305;-0.943;1.733;-0.895;1.390;-0.614;1.375;-0.446;1.104
1769-09;-0.684;0.776;-1.134;1.900;-0.881;1.399;-0.607;1.374;-0.438;1.107
1769-10;-4.864;3.075;-1.338;2.105;-0.874;1.372;-0.596;1.370;-0.432;1.110
1769-11;-0.251;1.320;-1.301;1.707;-0.888;1.355;-0.626;1.373;-0.416;1.109
1769-12;-0.171;4.331;-1.290;1.391;-0.844;1.371;-0.641;1.370;-0.393;1.114
1770-01;-1.214;7.150;-1.374;1.439;-0.844;1.365;-0.656;1.363;-0.402;1.117
1770-02;-0.888;3.955;-1.256;1.459;-0.850;1.394;-0.599;1.375;-0.408;1.119
1770-03;-3.062;2.377;-1.127;1.622;-0.837;1.393;-0.604;1.369;-0.390;1.127
1770-04;-2.261;7.439;-0.841;1.496;-0.804;1.404;-0.614;1.372;-0.399;1.136
1770-05;0.158;1.959;-0.844;1.647;-0.806;1.428;-0.613;1.385;-0.397;1.157
1770-06;-1.136;6.200;-0.731;1.693;-0.747;1.449;-0.596;1.399;-0.402;1.168
1770-07;-1.019;2.287;-0.781;1.729;-0.644;1.417;-0.574;1.395;-0.402;1.177
1770-08;0.322;5.767;-0.925;1.834;-0.662;1.362;-0.569;1.399;-0.392;1.175
1770-09;0.858;2.884;-0.982;1.783;-0.636;1.403;-0.547;1.398;-0.394;1.158
1770-10;-1.432;3.739;-1.125;1.715;-0.627;1.424;-0.549;1.394;-0.391;1.156
1770-11;-0.278;9.159;-0.922;1.695;-0.621;1.426;-0.556;1.397;-0.397;1.159
1770-12;1.183;5.727;-0.882;1.676;-0.620;1.453;-0.539;1.393;-0.417;1.148
1771-01;-1.819;2.473;-0.846;1.772;-0.637;1.472;-0.563;1.403;-0.417;1.149
1771-02;-2.620;2.153;-1.027;1.681;-0.631;1.500;-0.530;1.400;-0.420;1.159
1771-03;-3.746;3.403;-1.162;1.591;-0.602;1.507;-0.517;1.391;-0.424;1.158
1771-04;-3.977;4.677;-1.127;1.589;-0.565;1.505;-0.528;1.392;-0.414;1.164
1771-05;2.603;9.412;-1.317;1.400;-0.557;1.503;-0.551;1.395;-0.414;1.159
1771-06;-0.658;2.529;-1.335;1.686;-0.521;1.471;-0.546;1.407;-0.412;1.157
1771-07;-0.591;1.117;-1.292;2.062;-0.550;1.299;-0.533;1.413;-0.408;1.151
1771-08;-1.849;3.197;-0.982;2.711;-0.534;1.282;-0.530;1.433;-0.405;1.142
1771-09;-0.765;2.203;-0.637;2.479;-0.497;1.287;-0.538;1.438;-0.405;1.161
1771-10;-1.008;1.221;-0.417;2.134;-0.475;1.318;-0.535;1.424;-0.400;1.158
1771-11;-2.552;2.921;-0.815;1.566;-0.464;1.341;-0.542;1.415;-0.400;1.159
1771-12;0.958;4.164;-0.658;2.103;-0.429;1.398;-0.533;1.402;-0.386;1.134
1772-01;-1.303;9.341;-0.656;2.348;-0.437;1.460;-0.489;1.439;-0.383;1.145
1772-02;1.104;12.235;-0.523;2.303;-0.411;1.480;-0.535;1.415;-0.397;1.110
1772-03;0.390;3.114;-0.412;2.354;-0.427;1.503;-0.526;1.391;-0.390;1.139
1772-04;-1.331;3.570;-0.246;2.322;-0.363;1.527;-0.528;1.400;-0.407;1.134
1772-05;-2.175;1.031;0.095;2.039;-0.441;1.514;-0.517;1.402;-0.416;1.130
1772-06;1.225;7.326;0.058;2.017;-0.484;1.526;-0.511;1.425;-0.411;1.129
1772-07;-0.560;3.705;0.321;1.567;-0.467;1.547;-0.514;1.448;-0.409;1.135
1772-08;-0.255;4.936;0.085;1.980;-0.401;1.573;-0.510;1.452;-0.405;1.141
1772-09;0.569;3.498;0.003;1.749;-0.333;1.563;-0.517;1.451;-0.403;1.141
1772-10;0.975;2.270;0.124;1.666;-0.305;1.543;-0.510;1.423;-0.403;1.142
1772-11;1.543;6.725;0.365;1.686;-0.318;1.530;-0.517;1.417;-0.414;1.142
1772-12;0.511;4.483;0.228;1.915;-0.257;1.533;-0.508;1.393;-0.405;1.142
1773-01;1.858;2.445;0.201;2.046;-0.224;1.551;-0.481;1.365;-0.371;1.365
1773-02;-1.734;3.910;0.237;2.012;-0.215;1.553;-0.490;1.322;-0.372;1.371
1773-03;-0.587;2.906;0.191;2.009;-0.206;1.545;-0.474;1.333;-0.375;1.380
1773-04;0.120;2.584;0.162;1.865;-0.189;1.546;-0.456;1.338;-0.368;1.392
1773-05;0.718;2.552;0.058;2.172;-0.216;1.514;-0.445;1.346;-0.359;1.388
1773-06;-0.421;2.353;0.153;2.041;-0.236;1.517;-0.442;1.350;-0.353;1.372
1773-07;-0.885;2.318;-0.095;1.725;-0.314;1.481;-0.422;1.356;-0.343;1.368
1773-08;0.180;2.404;0.098;1.674;-0.238;1.493;-0.412;1.381;-0.345;1.373
1773-09;0.007;2.537;0.266;1.775;-0.156;1.479;-0.418;1.383;-0.338;1.379
1773-10;0.637;2.862;0.383;1.611;-0.085;1.466;-0.428;1.389;-0.327;1.381
1773-11;0.285;8.691;0.353;1.884;-0.159;1.458;-0.422;1.375;-0.327;1.386
1773-12;1.650;5.262;0.455;2.159;-0.138;1.462;-0.394;1.369;-0.349;1.376
1774-01;-1.112;7.288;0.490;2.605;-0.110;1.470;-0.432;1.326;-0.387;1.368
1774-02;0.577;7.690;0.513;2.732;-0.077;1.477;-0.412;1.300;-0.413;1.350
1774-03;1.438;3.379;0.377;2.809;-0.081;1.479;-0.392;1.295;-0.417;1.339
1774-04;1.517;6.457;0.236;2.681;-0.083;1.475;-0.373;1.328;-0.426;1.337
1774-05;0.359;1.682;-0.198;2.598;-0.064;1.471;-0.355;1.352;-0.425;1.338
1774-06;0.806;10.598;-0.564;2.324;-0.103;1.449;-0.352;1.377;-0.419;1.330
1774-07;-0.468;9.862;-0.488;2.192;-0.113;1.499;-0.347;1.400;-0.425;1.333
1774-08;0.462;2.794;-0.278;1.949;-0.175;1.543;-0.324;1.411;-0.424;1.316
1774-09;-1.628;2.224;-0.314;1.777;-0.170;1.507;-0.307;1.423;-0.410;1.314
1774-10;-1.057;7.088;-0.489;1.973;-0.182;1.496;-0.253;1.446;-0.417;1.304
1774-11;-4.919;5.440;-0.570;1.691;-0.146;1.520;-0.248;1.446;-0.412;1.322
1774-12;-2.735;6.577;-0.427;1.795;-0.177;1.546;-0.230;1.459;-0.420;1.322
1775-01;-0.209;7.444;-0.308;2.364;-0.183;1.580;-0.253;1.468;-0.432;1.319
1775-02;3.101;1.631;-0.275;2.709;-0.170;1.557;-0.268;1.480;-0.432;1.339
1775-03;1.011;1.243;-0.024;3.013;-0.198;1.549;-0.217;1.478;-0.467;1.312
1775-04;-0.592;4.004;0.032;2.392;-0.216;1.503;-0.208;1.469;-0.483;1.291
1775-05;-0.613;6.534;0.282;1.576;-0.229;1.491;-0.199;1.477;-0.483;1.283
1775-06;2.523;6.832;0.507;1.523;-0.270;1.462;-0.192;1.485;-0.487;1.276
1775-07;0.966;3.678;-0.017;1.356;-0.319;1.451;-0.180;1.505;-0.482;1.268
1775-08;0.850;5.634;-0.114;1.331;-0.318;1.447;-0.166;1.509;-0.489;1.252
1775-09;1.390;5.058;-0.100;1.328;-0.312;1.422;-0.174;1.489;-0.479;1.250
1775-10;-0.386;2.064;-0.028;1.342;-0.285;1.419;-0.160;1.491;-0.484;1.227
1775-11;-1.923;2.053;-0.126;1.256;-0.269;1.420;-0.168;1.472;-0.481;1.221
1775-12;-0.040;3.081;-0.286;1.243;-0.263;1.409;-0.198;1.467;-0.478;1.219
1776-01;-6.486;2.894;-0.280;1.288;-0.208;1.421;-0.194;1.465;-0.463;1.226
1776-02;1.935;5.214;-0.335;1.271;-0.192;1.447;-0.164;1.490;-0.457;1.228
1776-03;1.181;3.022;-0.539;1.303;-0.235;1.458;-0.123;1.488;-0.471;1.212
1776-04;0.269;3.720;-0.597;1.355;-0.291;1.475;-0.070;1.490;-0.471;1.210
1776-05;-1.795;5.684;-0.558;1.355;-0.287;1.458;-0.076;1.481;-0.477;1.199
1776-06;0.610;1.860;-0.666;1.360;-0.268;1.465;-0.055;1.475;-0.472;1.193
1776-07;1.041;5.049;-0.288;1.567;-0.313;1.479;-0.042;1.463;-0.477;1.189
1776-08;0.183;3.405;-0.667;1.417;-0.289;1.459;-0.009;1.451;-0.481;1.182
1776-09;-1.051;4.405;-0.709;1.402;-0.287;1.457;0.008;1.465;-0.489;1.181
1776-10;-1.087;5.483;-0.899;1.382;-0.271;1.471;0.002;1.463;-0.495;1.157
1776-11;-1.459;2.802;-0.750;1.476;-0.247;1.469;0.017;1.454;-0.510;1.153
1776-12;-1.333;4.557;-0.858;1.460;-0.275;1.472;0.007;1.417;-0.503;1.145
1777-01;-1.952;7.167;-1.019;1.557;-0.256;1.497;0.033;1.440;-0.483;1.168
1777-02;-2.607;3.338;-0.992;1.432;-0.238;1.522;-0.009;1.425;-0.490;1.151
1777-03;0.677;2.257;-0.994;1.485;-0.187;1.541;-0.023;1.438;-0.481;1.122
1777-04;-2.010;4.138;-0.914;1.283;-0.142;1.546;-0.024;1.435;-0.478;1.122
1777-05;-0.010;2.852;-0.727;1.391;-0.056;1.548;-0.011;1.429;-0.478;1.117
1777-06;-0.683;4.117;-0.779;1.359;0.024;1.559;-0.009;1.426;-0.470;1.130
1777-07;-0.895;3.145;-0.705;1.150;-0.040;1.567;0.009;1.424;-0.471;1.128
1777-08;0.504;2.444;-0.630;1.453;-0.135;1.562;0.005;1.406;-0.471;1.124
1777-09;-1.077;5.694;-0.703;1.684;-0.101;1.568;-0.003;1.399;-0.472;1.115
1777-10;-0.118;5.033;-0.392;1.674;-0.112;1.567;-0.037;1.373;-0.463;1.098
1777-11;0.778;4.059;-0.254;1.582;-0.081;1.581;-0.086;1.349;-0.470;1.101
1777-12;-1.959;2.213;-0.202;1.867;-0.127;1.583;-0.105;1.336;-0.449;1.083
1778-01;-1.060;4.926;0.078;1.841;-0.137;1.598;-0.100;1.523;-0.426;1.086
1778-02;-1.707;4.166;0.130;1.930;-0.117;1.606;-0.068;1.539;-0.420;1.073
1778-03;-0.193;2.516;0.007;2.319;-0.141;1.577;-0.081;1.528;-0.416;1.093
1778-04;1.721;3.487;-0.212;2.377;-0.131;1.590;-0.076;1.534;-0.412;1.094
1778-05;1.645;2.066;-0.231;1.836;-0.121;1.585;-0.073;1.541;-0.407;1.083
1778-06;-0.063;8.304;0.163;1.959;-0.160;1.586;-0.059;1.534;-0.400;1.075
1778-07;2.469;3.072;-0.069;2.331;-0.075;1.616;-0.031;1.526;-0.392;1.068
1778-08;1.118;5.742;0.241;3.404;-0.090;1.620;-0.029;1.520;-0.394;1.058
1778-09;-2.547;2.215;0.387;3.446;-0.091;1.623;-0.028;1.518;-0.383;1.054
1778-10;-2.742;4.992;0.451;3.038;-0.054;1.630;-0.033;1.526;-0.382;1.050
1778-11;0.541;5.964;0.467;3.117;0.007;1.631;-0.044;1.508;-0.394;1.039
1778-12;2.770;2.698;0.399;2.950;0.028;1.607;-0.090;1.484;-0.419;1.045
1779-01;-3.838;9.109;0.246;2.939;0.027;1.577;-0.133;1.490;-0.434;1.085
1779-02;2.016;12.078;0.284;2.730;0.059;1.553;-0.169;1.477;-0.424;1.072
1779-03;1.559;3.553;0.617;2.734;0.096;1.550;-0.202;1.457;-0.441;1.056
1779-04;2.481;4.802;0.978;2.742;0.087;1.542;-0.240;1.448;-0.441;1.070
1779-05;1.843;2.421;0.957;3.257;0.097;1.517;-0.223;1.432;-0.427;1.082
1779-06;-0.883;5.398;0.896;3.551;0.116;1.474;-0.225;1.409;-0.427;1.082
1779-07;0.631;2.025;0.881;2.543;0.180;1.492;-0.221;1.392;-0.426;1.082
1779-08;1.581;2.940;0.493;1.846;0.157;1.484;-0.234;1.365;-0.421;1.075
1779-09;1.443;2.381;0.620;1.806;0.124;1.510;-0.213;1.349;-0.421;1.073
1779-10;1.590;5.159;0.309;1.981;0.134;1.497;-0.238;1.330;-0.405;1.077
1779-11;0.296;3.578;0.258;2.061;0.123;1.485;-0.197;1.340;-0.408;1.074
1779-12;2.036;5.258;0.313;2.044;0.159;1.454;-0.198;1.339;-0.400;1.069
1780-01;-4.019;6.923;0.289;2.089;0.200;1.413;-0.208;1.345;-0.390;1.073
1780-02;-2.637;6.947;0.327;2.048;0.181;1.378;-0.266;1.346;-0.377;1.083
1780-03;3.081;3.047;0.202;1.945;0.192;1.377;-0.331;1.330;-0.361;1.079
1780-04;-1.253;2.064;0.090;1.901;0.143;1.359;-0.353;1.327;-0.358;1.068
1780-05;1.226;4.972;-0.045;1.922;0.057;1.317;-0.352;1.313;-0.350;1.060
1780-06;-0.220;7.865;-0.415;1.858;0.060;1.307;-0.378;1.293;-0.343;1.057
1780-07;0.343;5.979;-0.192;1.629;0.119;1.518;-0.391;1.278;-0.345;1.061
1780-08;2.043;7.756;0.113;1.902;0.183;1.554;-0.409;1.263;-0.346;1.053
1780-09;-0.064;4.384;-0.049;1.996;0.149;1.542;-0.412;1.238;-0.357;1.051
1780-10;0.244;2.052;0.260;2.297;0.133;1.543;-0.419;1.230;-0.353;1.045
1780-11;-1.316;2.075;0.312;2.351;0.124;1.564;-0.406;1.217;-0.356;1.028
1780-12;-2.405;3.524;0.488;2.151;0.146;1.553;-0.418;1.210;-0.359;1.017
1781-01;-1.350;6.135;0.542;2.083;0.146;1.522;-0.363;1.230;-0.339;1.016
1781-02;1.026;9.572;0.547;1.995;0.134;1.445;-0.385;1.211;-0.326;1.018
1781-03;1.137;2.102;0.651;1.976;0.179;1.418;-0.424;1.194;-0.309;1.016
1781-04;2.459;4.623;0.491;1.901;0.225;1.401;-0.413;1.187;-0.282;1.013
1781-05;1.849;3.753;0.533;1.691;0.198;1.393;-0.403;1.183;-0.295;1.010
1781-06;1.895;1.275;0.716;1.398;0.089;1.333;-0.397;1.169;-0.292;0.999
1781-07;0.988;1.906;0.985;1.106;0.048;1.322;-0.421;1.151;-0.289;0.993
1781-08;2.109;1.632;0.568;1.182;-0.048;1.309;-0.433;1.135;-0.275;0.987
1781-09;1.180;4.695;0.362;1.135;-0.117;1.278;-0.440;1.113;-0.276;0.981
1781-10;-1.680;1.505;0.042;1.401;-0.208;1.244;-0.455;1.100;-0.275;0.976
1781-11;-0.805;3.636;-0.170;1.180;-0.200;1.221;-0.479;1.084;-0.274;0.971
1781-12;-0.208;6.554;-0.201;1.162;-0.175;1.189;-0.474;1.069;-0.277;0.963
1782-01;1.875;3.594;-0.154;1.121;-0.186;1.134;-0.476;1.071;-0.274;0.976
1782-02;-3.982;7.329;-0.382;1.224;-0.230;1.063;-0.446;1.080;-0.283;0.979
1782-03;-1.335;7.274;-0.519;1.288;-0.239;1.014;-0.437;1.072;-0.282;0.970
1782-04;-1.376;2.082;-0.634;1.495;-0.334;0.977;-0.428;1.061;-0.268;0.969
1782-05;-0.698;1.965;-0.928;1.583;-0.339;0.965;-0.440;1.064;-0.262;0.964
1782-06;1.517;1.622;-1.061;1.133;-0.421;0.955;-0.430;1.045;-0.268;0.955
1782-07;1.552;2.585;-1.009;0.829;-0.376;0.937;-0.429;1.017;-0.261;0.950
1782-08;-0.624;2.254;-0.502;1.379;-0.396;0.920;-0.432;1.004;-0.255;0.943
1782-09;-0.463;2.030;-0.575;0.924;-0.561;0.893;-0.427;1.000;-0.263;0.926
1782-10;-3.057;5.612;-0.396;1.215;-0.593;0.907;-0.415;0.996;-0.269;0.922
1782-11;-4.331;4.805;-0.248;1.309;-0.623;1.184;-0.423;0.973;-0.279;0.907
1782-12;-1.807;4.344;-0.271;1.330;-0.630;1.074;-0.390;0.966;-0.280;0.896
1783-01;2.500;3.529;-0.195;1.248;-0.645;0.989;-0.371;0.963;-0.296;0.887
1783-02;2.102;2.946;-0.106;1.207;-0.702;0.881;-0.350;0.966;-0.279;0.893
1783-03;-2.208;2.192;-0.054;1.216;-0.682;0.828;-0.357;0.956;-0.277;0.879
1783-04;0.762;2.445;0.198;1.237;-0.707;0.801;-0.367;0.944;-0.284;0.874
1783-05;1.079;5.461;0.471;1.190;-0.691;0.785;-0.368;0.945;-0.290;0.873
1783-06;1.244;6.308;0.306;1.291;-0.676;0.779;-0.359;0.925;-0.293;0.861
1783-07;2.467;2.076;-0.424;3.291;-0.651;0.795;-0.362;0.898;-0.279;0.862
1783-08;0.436;2.397;-0.913;4.070;-0.680;0.843;-0.377;0.845;-0.273;0.855
1783-09;0.164;5.489;-0.945;4.387;-0.757;0.806;-0.347;0.823;-0.280;0.848
1783-10;-0.027;5.716;-1.256;4.533;-0.772;0.828;-0.336;0.812;-0.277;0.848
1783-11;-1.055;6.900;-1.153;4.052;-0.812;0.768;-0.365;0.794;-0.277;0.846
1783-12;-3.791;2.729;-1.206;3.880;-0.823;0.764;-0.444;0.795;-0.277;0.836
1784-01;-6.254;9.729;-1.410;3.686;-0.869;0.737;-0.436;0.779;-0.272;0.827
1784-02;-3.775;8.860;-1.536;3.396;-0.924;0.739;-0.437;0.780;-0.259;0.821
1784-03;-2.592;4.584;-1.474;2.568;-0.977;0.743;-0.491;0.755;-0.252;0.809
1784-04;-2.973;2.827;-1.814;2.076;-0.996;0.748;-0.508;0.734;-0.242;0.821
1784-05;2.318;1.554;-1.730;1.195;-1.055;0.709;-0.499;0.730;-0.241;0.817
1784-06;0.609;3.297;-1.652;1.287;-1.063;0.654;-0.503;0.705;-0.239;0.796
1784-07;0.024;3.717;-1.240;0.877;-1.133;0.632;-0.506;0.685;-0.223;0.784
1784-08;-1.077;4.345;-1.246;1.081;-1.049;0.619;-0.517;0.658;-0.226;0.776
1784-09;0.903;5.486;-1.600;1.059;-0.998;0.579;-0.535;0.645;-0.227;0.764
1784-10;-4.104;1.393;-1.617;0.926;-0.991;0.575;-0.556;0.621;-0.225;0.762
1784-11;-0.043;5.855;-1.857;0.840;-1.003;0.573;-0.567;0.608;-0.203;0.772
1784-12;-2.858;3.094;-1.958;0.758;-1.018;0.568;-0.570;0.595;-0.204;0.770
1785-01;-1.319;2.570;-2.007;0.680;-1.058;0.572;-0.528;0.573;-0.236;0.760
1785-02;-3.841;6.558;-2.032;0.657;-1.045;0.579;-0.485;0.565;-0.252;0.743
1785-03;-6.842;6.386;-2.012;0.869;-1.045;0.558;-0.505;0.557;-0.260;0.739
1785-04;-3.172;5.070;-1.778;1.311;-0.973;0.563;-0.507;0.551;-0.247;0.739
1785-05;-0.570;1.534;-1.800;1.815;-0.903;0.535;-0.501;0.733;-0.245;0.735
1785-06;-0.594;5.239;-1.691;1.510;-0.841;0.581;-0.494;0.671;-0.251;0.726
1785-07;-0.563;2.683;-1.568;1.591;-0.861;0.832;-0.509;0.620;-0.262;0.722
1785-08;-1.382;1.967;-1.305;1.167;-0.883;0.889;-0.526;0.561;-0.262;0.717
1785-09;1.138;1.471;-1.029;0.965;-0.864;0.833;-0.540;0.546;-0.262;0.713
1785-10;-1.291;6.825;-0.634;0.522;-0.868;0.775;-0.546;0.533;-0.247;0.724
1785-11;-0.309;1.384;-0.634;0.542;-0.860;0.685;-0.543;0.525;-0.245;0.727
1785-12;-1.546;2.226;-0.478;0.495;-0.863;0.603;-0.519;0.535;-0.232;0.734
1786-01;0.156;2.805;-0.579;0.534;-0.870;0.643;-0.484;0.561;-0.181;0.744
1786-02;-0.683;4.537;-0.565;0.554;-0.889;0.640;-0.488;0.581;-0.182;0.734
1786-03;-3.533;4.821;-0.823;0.568;-0.874;0.535;-0.494;0.576;-0.200;0.726
1786-04;1.568;2.632;-0.955;0.666;-0.896;0.453;-0.494;0.598;-0.203;0.730
1786-05;-0.568;3.049;-1.288;0.792;-0.929;0.392;-0.513;0.571;-0.195;0.726
1786-06;1.272;3.708;-1.219;0.525;-0.977;0.385;-0.529;0.564;-0.199;0.722
1786-07;-1.769;2.413;-1.424;0.193;-0.921;0.396;-0.536;0.551;-0.205;0.718
1786-08;-1.221;1.924;-1.280;0.773;-0.825;0.423;-0.541;0.554;-0.204;0.709
1786-09;-1.959;1.763;-0.840;0.435;-0.864;0.433;-0.559;0.545;-0.193;0.702
1786-10;-2.871;4.301;-1.051;0.431;-0.808;0.421;-0.552;0.531;-0.193;0.699
1786-11;-4.302;3.405;-1.122;0.497;-0.798;0.419;-0.565;0.507;-0.193;0.698
1786-12;-0.724;3.283;-1.179;0.553;-0.830;0.426;-0.562;0.499;-0.202;0.682
1787-01;-2.300;8.706;-1.101;0.434;-0.826;0.419;-0.581;0.491;-0.191;0.664
1787-02;1.042;5.425;-0.985;0.547;-0.804;0.391;-0.557;0.485;-0.177;0.660
