% This file contains an extracted local summary of land-surface 
% temperature results produced by the Berkeley Earth averaging 
% method for the location: 
% 
%    49.03 N, 2.45 E
% 
% The Berkeley Earth method takes temperature observations from a large 
% collection of weather monitoring stations and produces an estimate of 
% the underlying global temperature field across all of the Earth's 
% land areas.  Once this temperature field has been generated, it is 
% possible to estimate the temperature evolution of individual locations 
% simply by sampling the field at the locaiton in question.  This 
% file contains such a local estimate.
% 
% Temperatures are in Celsius and reported as anomalies relative to the 
% Jan 1951-Dec 1980 average.  Uncertainties represent the 95% confidence 
% interval for statistical noise and spatial undersampling effects.  Such 
% uncertainties are expected to account for the effects of random 
% noise as well as random biases affecting station trends and random 
% shifts in station baselines.  The analysis framework is expected to be 
% robust against most forms of bias; however, the impact of some forms of 
% possible systematic bias is still being studied.
% 
% The current dataset presented here is described as: 
% 
%   Berkeley Earth analysis for mean temperature on complete dataset
% 
% 
% This analysis was run on 06-Jan-2021 15:35:34
% 
% Global results are based on 50564 time series 
%   with 20694236 data points
% 
% The current location is characterized by: 
%%   Location: 49.03 N, 2.45 E
%%   Country: France
%%   Nearby Cities: Paris, Amiens, Boulogne-Billancourt, Argenteuil, Montreuil
%%   Percent water in local neighborhood: 0.0 %
%%   Temperature stations within 200 km: 66
%%   Temperature obeservations within 200 km: 26243
% 
% Note that all results reported here are derived from the full field 
% analysis and may use information from stations a great distance from the 
% target location when more local sources are not available.  In general, 
% the temperature anomaly field has significant correlation extending over 
% greater than 1000 km, which allows even distant stations to provide some 
% insight at times when local coverage may be lacking. 
% 
%% Estimated Jan 1951-Dec 1980 absolute temperature (C): 10.34 +/- 0.15
% 
% Estimated Jan 1951-Dec 1980 monthly absolute temperature (C):
%      Jan    Feb    Mar    Apr    May    Jun    Jul    Aug    Sep    Oct    Nov    Dec
%%       2.82   3.84   6.49   9.15  13.02  16.17  18.08  17.81  15.36  11.05   6.41   3.83
%% +/-   0.26   0.24   0.19   0.16   0.19   0.22   0.24   0.24   0.21   0.16   0.19   0.25
% 
% For each month, we report the estimated land-surface anomaly for that 
% month and its uncertainty.  We also report the corresponding values for 
% year, five-year, ten-year, and twenty-year moving averages CENTERED about 
% that month (rounding down if the center is in between months).  For example, 
% the annual average from January to December 1950 is reported at June 1950. 
% 
% Values are reported as missing (i.e. NaN) when station coverage near 
% this location becomes too low.  Time averages over intervals with some 
% missing data will be reported as long as at least 75% of the necessary 
% values are available.
% 
%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
Year-Month;AnomalyMonth;AnomalyMonthErr;AnomalyYear;AnomalyYearErr;AnomalyFive;AnomalyFiveErr;AnomlyTen;AnomalyTenErr;AnomalyTwenty;AnomalyTwentyErr
1838-03;-0.329;2.849;-1.216;1.371;-0.663;0.963;-0.318;0.725;-0.379;0.531
1838-04;-2.276;2.347;-1.249;1.299;-0.677;0.972;-0.311;0.720;-0.378;0.526
1838-05;0.132;1.015;-1.168;1.220;-0.639;0.970;-0.343;0.725;-0.375;0.521
1838-06;-0.278;0.939;-1.310;1.134;-0.680;0.971;-0.363;0.731;-0.377;0.521
1838-07;-0.280;1.405;-0.831;1.036;-0.698;0.982;-0.364;0.729;-0.378;0.520
1838-08;-1.006;1.458;-0.609;1.137;-0.714;0.957;-0.345;0.732;-0.377;0.520
1838-09;-0.531;2.119;-0.685;1.134;-0.719;0.950;-0.325;0.728;-0.382;0.519
1838-10;-0.535;2.029;-0.676;1.136;-0.699;0.957;-0.332;0.719;-0.381;0.521
1838-11;0.010;2.379;-0.742;1.238;-0.629;0.943;-0.330;0.718;-0.387;0.526
1838-12;-1.419;1.405;-0.584;1.229;-0.670;0.949;-0.349;0.728;-0.391;0.532
1839-01;-0.825;2.153;-0.543;1.312;-0.721;0.946;-0.388;0.737;-0.369;0.535
1839-02;0.033;2.060;-0.557;1.348;-0.738;0.926;-0.405;0.739;-0.356;0.537
1839-03;-1.251;2.025;-0.572;1.263;-0.693;0.923;-0.416;0.737;-0.357;0.537
1839-04;-2.158;1.741;-0.563;1.257;-0.699;0.895;-0.392;0.748;-0.361;0.535
1839-05;-0.667;1.307;-0.475;1.218;-0.704;0.879;-0.420;0.747;-0.362;0.533
1839-06;1.624;1.169;-0.269;1.276;-0.697;0.889;-0.423;0.754;-0.358;0.532
1839-07;0.205;1.708;-0.176;1.256;-0.753;0.862;-0.448;0.750;-0.357;0.535
1839-08;-1.167;1.820;-0.239;1.151;-0.771;0.827;-0.481;0.741;-0.354;0.536
1839-09;-0.711;1.566;-0.399;1.108;-0.699;0.819;-0.495;0.735;-0.346;0.537
1839-10;-0.434;2.408;-0.083;1.064;-0.652;0.820;-0.505;0.733;-0.338;0.536
1839-11;1.076;1.193;0.026;1.043;-0.604;0.814;-0.506;0.732;-0.333;0.544
1839-12;1.043;1.855;-0.067;1.003;-0.593;0.830;-0.544;0.725;-0.312;0.545
1840-01;0.298;2.010;-0.230;0.940;-0.599;0.830;-0.550;0.717;-0.306;0.549
1840-02;-0.728;1.483;-0.085;0.917;-0.578;0.839;-0.605;0.715;-0.282;0.559
1840-03;-3.166;2.412;-0.133;0.859;-0.572;0.832;-0.641;0.708;-0.299;0.563
1840-04;1.627;0.935;-0.307;0.798;-0.628;0.807;-0.632;0.702;-0.304;0.568
1840-05;0.648;1.415;-0.344;0.785;-0.642;0.793;-0.649;0.700;-0.313;0.568
1840-06;0.502;1.300;-0.866;0.775;-0.644;0.786;-0.641;0.695;-0.304;0.572
1840-07;-1.753;1.249;-1.048;0.798;-0.525;0.766;-0.658;0.693;-0.307;0.574
1840-08;0.573;1.850;-1.154;0.780;-0.486;0.759;-0.684;0.691;-0.307;0.573
1840-09;-1.281;1.537;-0.752;0.812;-0.476;0.735;-0.692;0.693;-0.306;0.572
1840-10;-2.518;1.107;-0.879;0.917;-0.434;0.696;-0.683;0.686;-0.315;0.575
1840-11;0.629;1.715;-0.699;0.914;-0.443;0.699;-0.659;0.687;-0.312;0.579
1840-12;-5.220;2.094;-0.853;1.011;-0.463;0.702;-0.627;0.694;-0.307;0.584
1841-01;-1.885;2.164;-0.918;0.987;-0.478;0.711;-0.603;0.722;-0.293;0.589
1841-02;-2.005;2.320;-1.028;0.920;-0.454;0.707;-0.573;0.707;-0.300;0.593
1841-03;1.662;1.069;-0.835;0.938;-0.436;0.686;-0.582;0.698;-0.309;0.594
1841-04;0.095;2.682;-0.690;0.933;-0.446;0.678;-0.569;0.702;-0.316;0.597
1841-05;2.808;0.858;-0.771;0.953;-0.448;0.686;-0.552;0.699;-0.327;0.599
1841-06;-1.340;1.239;-0.291;0.954;-0.414;0.702;-0.530;0.707;-0.325;0.600
1841-07;-2.535;0.961;-0.472;0.834;-0.412;0.699;-0.517;0.710;-0.330;0.601
1841-08;-0.746;1.177;-0.346;0.757;-0.444;0.698;-0.500;0.701;-0.330;0.603
1841-09;1.039;1.534;-0.428;0.703;-0.437;0.671;-0.471;0.692;-0.334;0.606
1841-10;-0.780;1.085;-0.491;0.591;-0.365;0.675;-0.469;0.686;-0.345;0.605
1841-11;-0.338;1.091;-0.665;0.574;-0.368;0.668;-0.477;0.683;-0.359;0.607
1841-12;0.530;2.408;-0.391;0.600;-0.381;0.663;-0.519;0.670;-0.371;0.604
1842-01;-4.053;2.364;-0.216;0.629;-0.400;0.651;-0.525;0.654;-0.359;0.602
1842-02;-0.488;1.279;0.062;0.703;-0.422;0.636;-0.544;0.632;-0.355;0.596
1842-03;0.674;1.153;-0.105;0.671;-0.411;0.632;-0.525;0.618;-0.358;0.595
1842-04;-0.663;1.314;-0.332;0.627;-0.420;0.611;-0.514;0.615;-0.364;0.596
1842-05;0.716;1.053;-0.455;0.645;-0.435;0.602;-0.480;0.614;-0.360;0.600
1842-06;1.956;2.106;-0.482;0.602;-0.526;0.588;-0.500;0.617;-0.362;0.597
1842-07;-0.446;1.459;-0.097;0.696;-0.543;0.589;-0.486;0.623;-0.349;0.599
1842-08;2.594;2.040;-0.080;0.724;-0.612;0.605;-0.493;0.625;-0.352;0.599
1842-09;-0.964;1.108;-0.117;0.723;-0.644;0.604;-0.499;0.619;-0.352;0.600
1842-10;-3.502;1.388;-0.043;0.708;-0.659;0.590;-0.500;0.610;-0.358;0.595
1842-11;-1.813;1.526;-0.135;0.692;-0.708;0.571;-0.484;0.601;-0.342;0.592
1842-12;0.208;1.637;-0.421;0.595;-0.694;0.570;-0.495;0.600;-0.327;0.591
1843-01;0.559;1.221;-0.482;0.552;-0.674;0.561;-0.477;0.600;-0.301;0.594
1843-02;-0.285;1.640;-0.661;0.542;-0.724;0.549;-0.439;0.606;-0.326;0.586
1843-03;0.239;0.773;-0.537;0.523;-0.720;0.557;-0.434;0.597;-0.333;0.586
1843-04;0.227;1.144;-0.338;0.507;-0.688;0.534;-0.407;0.585;-0.334;0.589
1843-05;-0.393;1.259;-0.198;0.492;-0.679;0.535;-0.391;0.587;-0.351;0.593
1843-06;-1.480;1.153;-0.162;0.523;-0.574;0.532;-0.386;0.589;-0.355;0.598
1843-07;-1.174;0.917;-0.266;0.595;-0.509;0.563;-0.384;0.595;-0.351;0.595
1843-08;0.447;1.366;-0.403;0.656;-0.433;0.550;-0.383;0.589;-0.344;0.595
1843-09;0.519;1.184;-0.490;0.659;-0.446;0.544;-0.386;0.578;-0.341;0.592
1843-10;-1.116;0.721;-0.329;0.828;-0.440;0.531;-0.384;0.576;-0.340;0.592
1843-11;-0.124;1.114;-0.368;0.800;-0.474;0.533;-0.393;0.574;-0.344;0.585
1843-12;0.634;2.366;-0.175;0.756;-0.389;0.537;-0.375;0.580;-0.379;0.585
1844-01;-0.683;1.826;-0.153;0.726;-0.313;0.545;-0.360;0.575;-0.395;0.587
1844-02;-1.928;0.991;-0.400;0.651;-0.263;0.539;-0.347;0.578;-0.400;0.586
1844-03;-0.812;1.400;-0.444;0.629;-0.249;0.529;-0.347;0.578;-0.401;0.589
1844-04;2.166;1.705;-0.433;0.646;-0.240;0.549;-0.341;0.572;-0.392;0.593
1844-05;-0.870;0.622;-0.408;0.584;-0.250;0.554;-0.328;0.567;-0.406;0.592
1844-06;0.844;0.754;-0.831;0.447;-0.340;0.519;-0.333;0.571;-0.417;0.593
1844-07;-0.915;0.667;-0.832;0.431;-0.297;0.527;-0.337;0.570;-0.426;0.593
1844-08;-2.509;0.801;-1.080;0.515;-0.316;0.516;-0.332;0.568;-0.434;0.589
1844-09;-0.019;0.800;-1.433;0.509;-0.352;0.498;-0.326;0.567;-0.439;0.586
1844-10;-0.985;0.676;-1.552;0.509;-0.377;0.500;-0.325;0.557;-0.441;0.588
1844-11;0.186;0.833;-1.670;0.447;-0.356;0.500;-0.344;0.564;-0.451;0.591
1844-12;-4.448;1.616;-1.630;0.405;-0.407;0.499;-0.364;0.552;-0.448;0.592
1845-01;-0.689;2.153;-1.602;0.395;-0.373;0.511;-0.399;0.545;-0.461;0.592
1845-02;-4.905;2.048;-1.592;0.436;-0.408;0.505;-0.372;0.552;-0.487;0.585
1845-03;-5.046;0.803;-1.680;0.470;-0.427;0.507;-0.366;0.561;-0.493;0.584
1845-04;0.737;1.386;-1.648;0.426;-0.371;0.513;-0.374;0.563;-0.495;0.589
1845-05;-2.290;0.963;-1.563;0.441;-0.326;0.505;-0.388;0.559;-0.502;0.591
1845-06;1.320;1.177;-1.103;0.464;-0.346;0.502;-0.383;0.561;-0.507;0.589
1845-07;-0.580;1.047;-0.878;0.788;-0.430;0.502;-0.370;0.555;-0.513;0.587
1845-08;-2.386;0.817;-0.257;0.698;-0.393;0.508;-0.382;0.550;-0.514;0.584
1845-09;-1.076;2.075;0.239;0.711;-0.393;0.510;-0.389;0.541;-0.514;0.580
1845-10;-0.604;1.645;0.215;0.854;-0.379;0.523;-0.394;0.537;-0.504;0.577
1845-11;1.209;1.264;0.466;0.900;-0.340;0.533;-0.390;0.534;-0.508;0.578
1845-12;1.072;1.910;0.673;0.995;-0.310;0.536;-0.353;0.522;-0.510;0.579
1846-01;2.006;4.935;0.889;1.055;-0.289;0.542;-0.326;0.519;-0.502;0.584
1846-02;2.555;1.964;1.275;1.036;-0.311;0.532;-0.313;0.529;-0.492;0.583
1846-03;0.900;0.901;1.523;0.931;-0.335;0.536;-0.332;0.527;-0.506;0.581
1846-04;0.457;2.233;1.554;1.063;-0.321;0.552;-0.333;0.519;-0.499;0.580
1846-05;0.721;1.026;1.375;1.157;-0.337;0.543;-0.375;0.524;-0.501;0.576
1846-06;3.797;2.214;0.878;1.114;-0.337;0.529;-0.359;0.521;-0.503;0.577
1846-07;2.012;1.829;0.589;0.868;-0.309;0.513;-0.344;0.517;-0.507;0.573
1846-08;2.252;0.988;0.238;0.808;-0.250;0.525;-0.333;0.514;-0.500;0.570
1846-09;1.895;1.495;0.043;0.859;-0.256;0.545;-0.358;0.509;-0.499;0.565
1846-10;-0.225;2.201;-0.175;0.849;-0.318;0.525;-0.353;0.511;-0.497;0.554
1846-11;-0.943;1.447;-0.071;0.893;-0.288;0.531;-0.380;0.509;-0.507;0.547
1846-12;-4.895;1.406;-0.483;0.840;-0.284;0.544;-0.401;0.501;-0.507;0.543
1847-01;-1.462;2.247;-0.517;0.811;-0.275;0.557;-0.355;0.517;-0.508;0.540
1847-02;-1.657;1.440;-0.664;0.798;-0.241;0.565;-0.350;0.521;-0.515;0.531
1847-03;-1.435;2.254;-0.995;0.737;-0.242;0.574;-0.370;0.527;-0.503;0.532
1847-04;-2.165;1.771;-0.990;0.771;-0.230;0.583;-0.374;0.530;-0.492;0.533
1847-05;1.976;1.155;-0.837;0.709;-0.253;0.605;-0.378;0.535;-0.481;0.533
1847-06;-1.151;1.157;-0.513;0.571;-0.202;0.612;-0.400;0.529;-0.482;0.530
1847-07;1.604;1.653;-0.764;0.482;-0.255;0.632;-0.370;0.527;-0.476;0.528
1847-08;0.488;1.055;-0.462;0.573;-0.132;0.661;-0.390;0.516;-0.474;0.527
1847-09;-2.074;1.076;-0.323;0.705;-0.088;0.681;-0.389;0.512;-0.464;0.523
1847-10;-0.160;0.700;-0.054;0.777;-0.090;0.702;-0.376;0.515;-0.460;0.517
1847-11;0.887;0.939;-0.056;0.742;-0.069;0.701;-0.333;0.516;-0.453;0.513
1847-12;-1.009;1.751;0.067;0.719;-0.072;0.700;-0.306;0.520;-0.452;0.506
1848-01;-4.468;1.817;-0.061;0.669;-0.065;0.688;-0.288;0.527;-0.435;0.500
1848-02;1.965;1.840;-0.176;0.649;-0.041;0.680;-0.313;0.517;-0.433;0.503
1848-03;0.236;0.662;-0.080;0.630;-0.058;0.654;-0.347;0.523;-0.437;0.498
1848-04;1.066;0.966;-0.088;0.657;-0.099;0.656;-0.357;0.534;-0.424;0.495
1848-05;1.946;1.740;-0.251;0.678;-0.102;0.655;-0.358;0.539;-0.431;0.496
1848-06;0.324;1.821;-0.114;0.692;-0.132;0.642;-0.348;0.538;-0.416;0.494
1848-07;0.071;1.390;0.339;0.675;-0.142;0.592;-0.339;0.531;-0.419;0.492
1848-08;-0.894;0.986;0.310;0.717;-0.194;0.599;-0.344;0.524;-0.417;0.488
1848-09;-0.920;1.128;0.193;0.828;-0.218;0.607;-0.356;0.525;-0.409;0.481
1848-10;-0.260;0.994;-0.024;0.819;-0.227;0.592;-0.347;0.534;-0.408;0.476
1848-11;-1.068;0.882;-0.110;0.770;-0.276;0.596;-0.359;0.521;-0.422;0.472
1848-12;0.632;1.834;-0.047;0.794;-0.328;0.571;-0.409;0.506;-0.416;0.472
1849-01;0.971;1.815;-0.082;0.792;-0.376;0.550;-0.402;0.499;-0.410;0.472
1849-02;1.612;1.939;-0.050;0.858;-0.403;0.548;-0.395;0.497;-0.405;0.470
1849-03;-1.164;2.017;0.022;0.881;-0.468;0.545;-0.385;0.502;-0.393;0.468
1849-04;-1.542;1.185;0.019;0.860;-0.467;0.541;-0.392;0.502;-0.382;0.466
1849-05;0.918;0.938;0.009;0.972;-0.511;0.519;-0.392;0.504;-0.378;0.462
1849-06;1.077;1.450;-0.159;0.810;-0.461;0.529;-0.412;0.499;-0.381;0.460
1849-07;-0.342;1.370;-0.559;0.777;-0.412;0.538;-0.403;0.506;-0.366;0.454
1849-08;-0.511;1.397;-0.488;0.819;-0.384;0.559;-0.387;0.507;-0.354;0.449
1849-09;-0.061;0.901;-0.592;0.798;-0.389;0.588;-0.384;0.508;-0.353;0.446
1849-10;-0.290;0.771;-0.410;0.949;-0.372;0.602;-0.377;0.514;-0.347;0.439
1849-11;-1.192;2.280;-0.575;0.917;-0.400;0.618;-0.395;0.521;-0.356;0.435
1849-12;-1.383;0.842;-0.570;0.894;-0.393;0.609;-0.352;0.527;-0.372;0.433
1850-01;-3.831;2.052;-0.555;0.834;-0.366;0.590;-0.372;0.540;-0.365;0.434
1850-02;2.464;2.616;-0.591;0.758;-0.373;0.579;-0.369;0.531;-0.374;0.432
1850-03;-2.410;1.989;-0.760;0.707;-0.350;0.573;-0.345;0.536;-0.369;0.438
1850-04;0.638;1.588;-0.991;0.694;-0.381;0.570;-0.358;0.547;-0.384;0.436
1850-05;-1.056;0.955;-0.805;0.634;-0.341;0.581;-0.355;0.550;-0.384;0.432
1850-06;1.137;0.981;-0.750;0.760;-0.265;0.588;-0.373;0.548;-0.391;0.428
1850-07;-0.163;0.852;-0.315;0.663;-0.146;0.595;-0.369;0.541;-0.393;0.425
1850-08;-0.939;1.029;-0.567;0.484;-0.234;0.559;-0.343;0.538;-0.405;0.423
1850-09;-2.099;0.782;-0.412;0.418;-0.302;0.568;-0.336;0.527;-0.409;0.418
1850-10;-3.058;1.133;-0.473;0.397;-0.335;0.572;-0.326;0.531;-0.401;0.418
1850-11;1.043;2.597;-0.571;0.451;-0.377;0.576;-0.357;0.530;-0.412;0.416
1850-12;-0.723;2.229;-0.608;0.435;-0.386;0.581;-0.393;0.529;-0.397;0.414
1851-01;1.382;0.680;-0.665;0.435;-0.389;0.558;-0.400;0.507;-0.407;0.418
1851-02;-0.555;1.336;-0.535;0.456;-0.376;0.560;-0.410;0.514;-0.392;0.426
1851-03;-0.550;0.945;-0.525;0.530;-0.378;0.565;-0.430;0.522;-0.396;0.432
1851-04;-0.091;1.388;-0.284;0.478;-0.373;0.567;-0.428;0.512;-0.400;0.428
1851-05;-2.230;1.344;-0.670;0.461;-0.381;0.551;-0.450;0.509;-0.415;0.429
1851-06;0.690;1.060;-0.769;0.560;-0.481;0.536;-0.477;0.498;-0.404;0.425
1851-07;-0.844;0.855;-0.763;0.653;-0.495;0.530;-0.497;0.486;-0.397;0.420
1851-08;0.617;0.892;-0.712;0.651;-0.539;0.518;-0.499;0.488;-0.389;0.416
1851-09;-1.978;1.090;-0.812;0.728;-0.514;0.504;-0.527;0.486;-0.396;0.412
1851-10;-0.174;1.709;-0.898;0.699;-0.465;0.530;-0.525;0.483;-0.387;0.411
1851-11;-3.585;1.517;-0.688;0.731;-0.497;0.525;-0.538;0.475;-0.387;0.409
1851-12;-1.909;1.788;-0.806;0.736;-0.540;0.506;-0.496;0.473;-0.392;0.404
1852-01;1.455;1.395;-0.470;0.754;-0.531;0.505;-0.492;0.472;-0.376;0.417
1852-02;0.055;1.458;-0.512;0.744;-0.532;0.506;-0.487;0.477;-0.370;0.418
1852-03;-1.752;1.389;-0.408;0.737;-0.526;0.501;-0.482;0.482;-0.365;0.422
1852-04;-1.118;1.420;-0.563;0.638;-0.524;0.501;-0.471;0.483;-0.354;0.426
1852-05;0.288;1.877;0.013;0.700;-0.536;0.486;-0.482;0.483;-0.350;0.423
1852-06;-0.722;0.781;0.466;0.663;-0.501;0.496;-0.465;0.474;-0.363;0.418
1852-07;3.179;1.169;0.567;0.717;-0.489;0.495;-0.466;0.462;-0.364;0.413
1852-08;0.121;1.037;0.288;0.646;-0.606;0.448;-0.454;0.457;-0.379;0.406
1852-09;-0.732;0.727;0.113;0.666;-0.601;0.446;-0.428;0.456;-0.374;0.404
1852-10;-2.032;0.786;0.130;0.670;-0.625;0.447;-0.421;0.458;-0.357;0.406
1852-11;3.325;1.446;0.060;0.586;-0.642;0.456;-0.422;0.462;-0.354;0.405
1852-12;3.531;1.444;0.102;0.630;-0.674;0.446;-0.408;0.459;-0.349;0.409
1853-01;2.663;1.593;-0.174;0.553;-0.672;0.444;-0.393;0.452;-0.344;0.411
1853-02;-3.298;2.227;-0.195;0.542;-0.646;0.447;-0.427;0.448;-0.340;0.409
1853-03;-3.845;1.337;-0.216;0.559;-0.613;0.448;-0.440;0.447;-0.341;0.412
1853-04;-0.919;0.992;-0.047;0.580;-0.553;0.440;-0.441;0.447;-0.338;0.417
1853-05;-0.551;1.001;-0.454;0.445;-0.611;0.428;-0.470;0.441;-0.337;0.415
1853-06;-0.223;0.999;-1.193;0.381;-0.655;0.434;-0.445;0.436;-0.331;0.412
1853-07;-0.130;0.786;-1.404;0.419;-0.657;0.445;-0.455;0.426;-0.328;0.410
1853-08;-0.133;0.647;-1.216;0.467;-0.626;0.456;-0.451;0.423;-0.326;0.408
1853-09;-0.985;0.661;-0.869;0.451;-0.641;0.458;-0.431;0.423;-0.338;0.408
1853-10;-0.002;1.151;-0.676;0.491;-0.630;0.450;-0.431;0.418;-0.330;0.408
1853-11;-1.557;1.090;-0.710;0.433;-0.623;0.443;-0.452;0.415;-0.329;0.407
1853-12;-5.339;0.971;-0.818;0.368;-0.625;0.448;-0.456;0.410;-0.326;0.408
1854-01;0.128;1.759;-0.793;0.427;-0.617;0.441;-0.461;0.410;-0.333;0.404
1854-02;-1.034;0.568;-0.827;0.438;-0.594;0.449;-0.462;0.401;-0.333;0.407
1854-03;0.322;0.880;-0.722;0.441;-0.587;0.449;-0.440;0.391;-0.327;0.412
1854-04;1.387;1.704;-0.737;0.448;-0.583;0.445;-0.423;0.395;-0.335;0.413
1854-05;-0.955;0.587;-0.766;0.552;-0.565;0.453;-0.428;0.393;-0.331;0.415
1854-06;-1.522;0.635;-0.261;0.627;-0.531;0.449;-0.428;0.383;-0.338;0.413
1854-07;0.178;1.085;-0.530;0.677;-0.571;0.448;-0.394;0.374;-0.336;0.413
1854-08;-0.550;1.145;-0.823;0.668;-0.589;0.444;-0.376;0.367;-0.333;0.411
1854-09;0.286;0.879;-1.026;0.688;-0.574;0.440;-0.379;0.362;-0.336;0.409
1854-10;-0.183;1.168;-1.210;0.679;-0.569;0.437;-0.369;0.354;-0.338;0.408
1854-11;-1.905;1.320;-1.299;0.688;-0.565;0.423;-0.368;0.343;-0.346;0.407
1854-12;0.716;3.171;-1.237;0.699;-0.536;0.421;-0.379;0.351;-0.342;0.410
1855-01;-3.098;1.281;-1.258;0.702;-0.565;0.408;-0.331;0.350;-0.339;0.418
1855-02;-4.553;1.865;-1.159;0.716;-0.536;0.405;-0.376;0.339;-0.327;0.418
1855-03;-2.110;1.111;-1.197;0.666;-0.506;0.401;-0.372;0.334;-0.324;0.420
1855-04;-0.827;1.452;-1.134;0.597;-0.460;0.405;-0.394;0.325;-0.310;0.425
1855-05;-2.022;0.754;-1.179;0.527;-0.503;0.404;-0.379;0.320;-0.290;0.426
1855-06;-0.781;0.921;-1.519;0.506;-0.551;0.384;-0.399;0.311;-0.294;0.424
1855-07;-0.074;0.857;-1.155;0.528;-0.639;0.366;-0.416;0.309;-0.288;0.418
1855-08;0.647;0.826;-0.668;0.563;-0.619;0.384;-0.428;0.309;-0.282;0.416
1855-09;-0.169;0.787;-0.612;0.581;-0.578;0.387;-0.429;0.308;-0.266;0.413
1855-10;0.571;1.280;-0.493;0.567;-0.547;0.392;-0.409;0.310;-0.261;0.414
1855-11;-2.452;1.042;-0.479;0.569;-0.564;0.385;-0.434;0.311;-0.262;0.416
1855-12;-3.359;1.970;-0.367;0.494;-0.504;0.384;-0.441;0.319;-0.272;0.416
1856-01;1.264;0.824;-0.391;0.496;-0.521;0.382;-0.488;0.325;-0.268;0.406
1856-02;1.301;1.566;-0.277;0.534;-0.526;0.378;-0.470;0.329;-0.270;0.411
1856-03;-1.444;1.160;-0.394;0.540;-0.485;0.383;-0.460;0.339;-0.278;0.418
1856-04;0.601;0.633;-0.433;0.550;-0.490;0.380;-0.466;0.339;-0.275;0.415
1856-05;-1.855;0.527;-0.438;0.609;-0.523;0.384;-0.454;0.338;-0.288;0.414
1856-06;0.565;1.730;-0.151;0.550;-0.430;0.396;-0.450;0.331;-0.297;0.406
1856-07;-0.361;1.478;-0.332;0.475;-0.426;0.398;-0.449;0.324;-0.308;0.399
1856-08;2.014;1.330;-0.527;0.450;-0.386;0.396;-0.444;0.321;-0.325;0.394
1856-09;-1.571;0.789;-0.478;0.396;-0.366;0.389;-0.433;0.316;-0.335;0.392
1856-10;0.104;0.983;-0.597;0.391;-0.380;0.375;-0.421;0.312;-0.336;0.389
1856-11;-2.521;0.453;-0.396;0.405;-0.360;0.377;-0.395;0.313;-0.329;0.386
1856-12;0.095;1.220;-0.361;0.451;-0.317;0.383;-0.383;0.313;-0.303;0.388
1857-01;-0.913;0.903;-0.209;0.433;-0.257;0.377;-0.396;0.324;-0.301;0.393
1857-02;-1.036;1.174;-0.220;0.418;-0.219;0.376;-0.390;0.325;-0.279;0.401
1857-03;-0.856;0.812;-0.004;0.451;-0.232;0.372;-0.359;0.330;-0.279;0.407
1857-04;-0.825;0.831;0.050;0.470;-0.213;0.359;-0.335;0.336;-0.267;0.407
1857-05;0.557;0.735;0.324;0.494;-0.199;0.358;-0.322;0.326;-0.274;0.405
1857-06;0.983;1.008;0.367;0.493;-0.258;0.360;-0.326;0.322;-0.270;0.401
1857-07;1.458;1.092;0.225;0.544;-0.174;0.350;-0.358;0.314;-0.284;0.394
1857-08;1.889;0.883;0.136;0.561;-0.146;0.348;-0.367;0.314;-0.285;0.390
1857-09;1.016;1.102;0.095;0.567;-0.143;0.339;-0.360;0.313;-0.276;0.388
1857-10;0.752;0.987;0.239;0.591;-0.163;0.323;-0.337;0.313;-0.282;0.389
1857-11;0.769;0.788;0.065;0.621;-0.116;0.320;-0.375;0.314;-0.291;0.387
1857-12;0.608;0.983;0.263;0.646;-0.125;0.303;-0.393;0.315;-0.298;0.384
1858-01;-2.614;1.901;0.044;0.619;-0.160;0.301;-0.399;0.313;-0.287;0.382
1858-02;-2.105;1.114;-0.147;0.592;-0.211;0.302;-0.366;0.322;-0.288;0.382
1858-03;-1.347;0.723;-0.108;0.564;-0.244;0.299;-0.334;0.326;-0.290;0.385
1858-04;0.908;1.477;-0.195;0.570;-0.264;0.289;-0.318;0.327;-0.293;0.386
1858-05;-1.541;1.003;-0.556;0.538;-0.257;0.288;-0.315;0.320;-0.287;0.385
1858-06;3.366;0.789;-0.588;0.511;-0.226;0.282;-0.314;0.316;-0.282;0.380
1858-07;-1.176;0.805;-0.338;0.512;-0.319;0.285;-0.317;0.318;-0.274;0.375
1858-08;-0.402;0.938;-0.046;0.512;-0.314;0.297;-0.307;0.320;-0.268;0.373
1858-09;1.485;1.237;0.193;0.504;-0.279;0.307;-0.319;0.320;-0.258;0.371
1858-10;-0.295;0.751;0.160;0.481;-0.303;0.313;-0.314;0.313;-0.262;0.372
1858-11;-3.563;0.716;0.311;0.465;-0.285;0.324;-0.299;0.320;-0.265;0.369
1858-12;0.226;0.856;0.119;0.461;-0.274;0.316;-0.242;0.337;-0.250;0.368
1859-01;0.387;1.136;0.529;0.457;-0.281;0.320;-0.265;0.340;-0.252;0.370
1859-02;1.398;1.305;0.706;0.428;-0.294;0.321;-0.272;0.350;-0.243;0.373
1859-03;1.522;1.144;0.542;0.395;-0.279;0.320;-0.269;0.356;-0.252;0.373
1859-04;0.510;1.034;0.646;0.387;-0.259;0.324;-0.279;0.360;-0.236;0.373
1859-05;0.272;0.994;0.853;0.394;-0.225;0.318;-0.270;0.364;-0.241;0.371
1859-06;1.065;0.897;0.603;0.384;-0.235;0.321;-0.265;0.369;-0.255;0.366
