STATION;NAME;MESS_DATUM;RSK;TAVG;TMAX;TMIN
RSM00029430;TOMSK/RS;18820512;0.00;36;;
RSM00029430;TOMSK/RS;18820513;0.00;38;;
RSM00029430;TOMSK/RS;18820514;0.00;45;;
RSM00029430;TOMSK/RS;18820515;0.00;53;;
RSM00029430;TOMSK/RS;18820516;0.00;48;;
RSM00029430;TOMSK/RS;18820517;0.00;50;;
RSM00029430;TOMSK/RS;18820518;0.00;63;;
RSM00029430;TOMSK/RS;18820519;0.00;67;;
RSM00029430;TOMSK/RS;18820520;0.01;48;;
RSM00029430;TOMSK/RS;18820521;0.00;46;;
RSM00029430;TOMSK/RS;18820522;0.00;60;;
RSM00029430;TOMSK/RS;18820523;0.48;61;;
RSM00029430;TOMSK/RS;18820524;0.04;42;;
RSM00029430;TOMSK/RS;18820525;0.00;47;;
RSM00029430;TOMSK/RS;18820526;0.22;47;;
RSM00029430;TOMSK/RS;18820527;0.19;48;;
RSM00029430;TOMSK/RS;18820528;0.07;47;;
RSM00029430;TOMSK/RS;18820529;0.00;50;;
RSM00029430;TOMSK/RS;18820530;0.57;56;;
RSM00029430;TOMSK/RS;18820531;0.11;46;;
RSM00029430;TOMSK/RS;18820601;0.00;39;;
RSM00029430;TOMSK/RS;18820602;0.00;51;;
RSM00029430;TOMSK/RS;18820603;0.00;59;;
RSM00029430;TOMSK/RS;18820604;0.00;60;;
RSM00029430;TOMSK/RS;18820605;0.00;57;;
RSM00029430;TOMSK/RS;18820606;0.00;56;;
RSM00029430;TOMSK/RS;18820607;0.00;68;;
RSM00029430;TOMSK/RS;18820608;0.00;71;;
RSM00029430;TOMSK/RS;18820609;0.00;76;;
RSM00029430;TOMSK/RS;18820610;0.04;66;;
RSM00029430;TOMSK/RS;18820611;1.39;64;;
RSM00029430;TOMSK/RS;18820612;0.06;43;;
RSM00029430;TOMSK/RS;18820613;0.39;45;;
RSM00029430;TOMSK/RS;18820614;0.00;47;;
RSM00029430;TOMSK/RS;18820615;0.00;52;;
RSM00029430;TOMSK/RS;18820616;0.20;55;;
RSM00029430;TOMSK/RS;18820617;0.55;57;;
RSM00029430;TOMSK/RS;18820618;0.27;48;;
RSM00029430;TOMSK/RS;18820619;0.06;53;;
RSM00029430;TOMSK/RS;18820620;0.06;57;;
RSM00029430;TOMSK/RS;18820621;0.45;60;;
RSM00029430;TOMSK/RS;18820622;0.02;57;;
RSM00029430;TOMSK/RS;18820623;0.16;56;;
RSM00029430;TOMSK/RS;18820624;0.00;60;;
RSM00029430;TOMSK/RS;18820625;0.08;68;;
RSM00029430;TOMSK/RS;18820626;0.21;61;;
RSM00029430;TOMSK/RS;18820627;0.00;59;;
RSM00029430;TOMSK/RS;18820628;0.22;65;;
RSM00029430;TOMSK/RS;18820629;0.06;58;;
RSM00029430;TOMSK/RS;18820630;0.12;55;;
RSM00029430;TOMSK/RS;18820701;0.01;55;;
RSM00029430;TOMSK/RS;18820702;0.00;67;;
RSM00029430;TOMSK/RS;18820703;0.00;60;;
RSM00029430;TOMSK/RS;18820704;0.00;62;;
RSM00029430;TOMSK/RS;18820705;0.03;62;;
RSM00029430;TOMSK/RS;18820706;0.00;61;;
RSM00029430;TOMSK/RS;18820707;0.00;67;;
RSM00029430;TOMSK/RS;18820708;0.00;72;;
RSM00029430;TOMSK/RS;18820709;0.00;72;;
RSM00029430;TOMSK/RS;18820710;0.00;72;;
RSM00029430;TOMSK/RS;18820711;0.09;69;;
RSM00029430;TOMSK/RS;18820712;0.01;67;;
RSM00029430;TOMSK/RS;18820713;0.80;54;;
RSM00029430;TOMSK/RS;18820714;0.00;52;;
RSM00029430;TOMSK/RS;18820715;0.00;55;;
RSM00029430;TOMSK/RS;18820716;0.00;61;;
RSM00029430;TOMSK/RS;18820717;0.00;68;;
RSM00029430;TOMSK/RS;18820718;0.04;69;;
RSM00029430;TOMSK/RS;18820719;0.00;73;;
RSM00029430;TOMSK/RS;18820720;0.00;77;;
RSM00029430;TOMSK/RS;18820721;0.11;75;;
RSM00029430;TOMSK/RS;18820722;0.00;69;;
RSM00029430;TOMSK/RS;18820723;0.11;60;;
RSM00029430;TOMSK/RS;18820724;0.35;58;;
RSM00029430;TOMSK/RS;18820725;0.02;56;;
RSM00029430;TOMSK/RS;18820726;0.49;52;;
RSM00029430;TOMSK/RS;18820727;0.05;49;;
RSM00029430;TOMSK/RS;18820728;0.02;52;;
RSM00029430;TOMSK/RS;18820729;0.01;61;;
RSM00029430;TOMSK/RS;18820730;0.00;64;;
RSM00029430;TOMSK/RS;18820731;0.00;68;;
RSM00029430;TOMSK/RS;18820801;0.00;72;;
RSM00029430;TOMSK/RS;18820802;0.00;73;;
RSM00029430;TOMSK/RS;18820803;0.00;72;;
RSM00029430;TOMSK/RS;18820804;0.00;73;;
RSM00029430;TOMSK/RS;18820805;0.00;75;;
RSM00029430;TOMSK/RS;18820806;0.00;73;;
RSM00029430;TOMSK/RS;18820807;0.00;70;;
RSM00029430;TOMSK/RS;18820808;0.00;71;;
RSM00029430;TOMSK/RS;18820809;0.14;74;;
RSM00029430;TOMSK/RS;18820810;0.00;73;;
RSM00029430;TOMSK/RS;18820811;0.00;70;;
RSM00029430;TOMSK/RS;18820812;0.00;60;;
RSM00029430;TOMSK/RS;18820813;0.00;53;;
RSM00029430;TOMSK/RS;18820814;0.00;53;;
RSM00029430;TOMSK/RS;18820815;0.00;62;;
RSM00029430;TOMSK/RS;18820816;0.00;66;;
RSM00029430;TOMSK/RS;18820817;0.04;62;;
RSM00029430;TOMSK/RS;18820818;0.17;56;;
RSM00029430;TOMSK/RS;18820819;0.34;53;;
RSM00029430;TOMSK/RS;18820820;0.17;56;;
RSM00029430;TOMSK/RS;18820821;0.00;49;;
RSM00029430;TOMSK/RS;18820822;0.00;44;;
RSM00029430;TOMSK/RS;18820823;0.00;51;;
RSM00029430;TOMSK/RS;18820824;0.00;58;;
RSM00029430;TOMSK/RS;18820825;0.00;55;;
RSM00029430;TOMSK/RS;18820826;0.03;58;;
RSM00029430;TOMSK/RS;18820827;0.00;49;;
RSM00029430;TOMSK/RS;18820828;0.00;59;;
RSM00029430;TOMSK/RS;18820829;0.19;50;;
RSM00029430;TOMSK/RS;18820830;0.00;45;;
RSM00029430;TOMSK/RS;18820831;0.00;49;;
RSM00029430;TOMSK/RS;18820901;0.00;52;;
RSM00029430;TOMSK/RS;18820902;0.00;54;;
RSM00029430;TOMSK/RS;18820903;0.00;54;;
RSM00029430;TOMSK/RS;18820904;0.07;60;;
RSM00029430;TOMSK/RS;18820905;0.01;57;;
RSM00029430;TOMSK/RS;18820906;0.01;55;;
RSM00029430;TOMSK/RS;18820907;0.01;45;;
RSM00029430;TOMSK/RS;18820908;0.11;53;;
RSM00029430;TOMSK/RS;18820909;0.14;44;;
RSM00029430;TOMSK/RS;18820910;0.00;46;;
RSM00029430;TOMSK/RS;18820911;0.00;49;;
RSM00029430;TOMSK/RS;18820912;0.00;49;;
RSM00029430;TOMSK/RS;18820913;0.00;53;;
RSM00029430;TOMSK/RS;18820914;0.00;49;;
RSM00029430;TOMSK/RS;18820915;0.00;39;;
RSM00029430;TOMSK/RS;18820916;0.06;40;;
RSM00029430;TOMSK/RS;18820917;0.08;49;;
RSM00029430;TOMSK/RS;18820918;0.00;37;;
RSM00029430;TOMSK/RS;18820919;0.02;33;;
RSM00029430;TOMSK/RS;18820920;0.00;31;;
RSM00029430;TOMSK/RS;18820921;0.00;41;;
RSM00029430;TOMSK/RS;18820922;0.00;53;;
RSM00029430;TOMSK/RS;18820923;0.00;55;;
RSM00029430;TOMSK/RS;18820924;0.00;55;;
RSM00029430;TOMSK/RS;18820925;0.00;51;;
RSM00029430;TOMSK/RS;18820926;0.00;51;;
RSM00029430;TOMSK/RS;18820927;0.00;48;;
RSM00029430;TOMSK/RS;18820928;0.02;55;;
RSM00029430;TOMSK/RS;18820929;0.01;45;;
RSM00029430;TOMSK/RS;18820930;0.05;39;;
RSM00029430;TOMSK/RS;18821001;0.00;31;;
RSM00029430;TOMSK/RS;18821002;0.00;31;;
RSM00029430;TOMSK/RS;18821003;0.12;28;;
RSM00029430;TOMSK/RS;18821004;0.00;27;;
RSM00029430;TOMSK/RS;18821005;0.00;24;;
RSM00029430;TOMSK/RS;18821006;0.00;23;;
RSM00029430;TOMSK/RS;18821007;0.00;27;;
RSM00029430;TOMSK/RS;18821008;0.06;40;;
RSM00029430;TOMSK/RS;18821009;0.00;37;;
RSM00029430;TOMSK/RS;18821010;0.06;35;;
RSM00029430;TOMSK/RS;18821011;0.13;35;;
RSM00029430;TOMSK/RS;18821012;0.00;31;;
RSM00029430;TOMSK/RS;18821013;0.00;31;;
RSM00029430;TOMSK/RS;18821014;0.00;36;;
RSM00029430;TOMSK/RS;18821015;0.00;38;;
RSM00029430;TOMSK/RS;18821016;0.00;26;;
RSM00029430;TOMSK/RS;18821017;0.00;23;;
RSM00029430;TOMSK/RS;18821018;0.02;20;;
RSM00029430;TOMSK/RS;18821019;0.00;20;;
RSM00029430;TOMSK/RS;18821020;0.06;32;;
RSM00029430;TOMSK/RS;18821021;0.00;32;;
RSM00029430;TOMSK/RS;18821022;0.00;21;;
RSM00029430;TOMSK/RS;18821023;0.02;12;;
RSM00029430;TOMSK/RS;18821024;0.08;6;;
RSM00029430;TOMSK/RS;18821025;0.04;11;;
RSM00029430;TOMSK/RS;18821026;0.41;4;;
RSM00029430;TOMSK/RS;18821027;0.00;-1;;
RSM00029430;TOMSK/RS;18821028;0.00;-9;;
RSM00029430;TOMSK/RS;18821029;0.03;0;;
RSM00029430;TOMSK/RS;18821030;0.00;19;;
RSM00029430;TOMSK/RS;18821031;0.00;20;;
RSM00029430;TOMSK/RS;18821101;0.00;-5;;
RSM00029430;TOMSK/RS;18821102;0.00;2;;
RSM00029430;TOMSK/RS;18821103;0.26;22;;
RSM00029430;TOMSK/RS;18821104;0.00;-11;;
RSM00029430;TOMSK/RS;18821105;0.00;-21;;
RSM00029430;TOMSK/RS;18821106;0.00;3;;
RSM00029430;TOMSK/RS;18821107;0.00;10;;
RSM00029430;TOMSK/RS;18821108;0.00;15;;
RSM00029430;TOMSK/RS;18821109;0.00;15;;
RSM00029430;TOMSK/RS;18821110;0.00;14;;
RSM00029430;TOMSK/RS;18821111;0.00;20;;
RSM00029430;TOMSK/RS;18821112;0.00;16;;
RSM00029430;TOMSK/RS;18821113;0.00;-1;;
RSM00029430;TOMSK/RS;18821114;0.00;-1;;
RSM00029430;TOMSK/RS;18821115;0.00;-6;;
RSM00029430;TOMSK/RS;18821116;0.00;-12;;
RSM00029430;TOMSK/RS;18821117;0.00;-12;;
RSM00029430;TOMSK/RS;18821118;0.00;0;;
RSM00029430;TOMSK/RS;18821119;0.00;24;;
RSM00029430;TOMSK/RS;18821120;0.01;13;;
RSM00029430;TOMSK/RS;18821121;0.00;12;;
RSM00029430;TOMSK/RS;18821122;0.00;3;;
RSM00029430;TOMSK/RS;18821123;0.00;13;;
RSM00029430;TOMSK/RS;18821124;0.00;14;;
RSM00029430;TOMSK/RS;18821125;0.00;20;;
RSM00029430;TOMSK/RS;18821126;0.00;22;;
RSM00029430;TOMSK/RS;18821127;0.00;10;;
RSM00029430;TOMSK/RS;18821128;0.06;22;;
RSM00029430;TOMSK/RS;18821129;0.01;31;;
RSM00029430;TOMSK/RS;18821130;0.04;0;;
RSM00029430;TOMSK/RS;18821201;0.19;3;;
RSM00029430;TOMSK/RS;18821202;0.00;-2;;
RSM00029430;TOMSK/RS;18821203;0.25;-5;;
RSM00029430;TOMSK/RS;18821204;0.00;-12;;
RSM00029430;TOMSK/RS;18821205;0.00;-27;;
RSM00029430;TOMSK/RS;18821206;0.00;-35;;
RSM00029430;TOMSK/RS;18821207;0.00;-25;;
RSM00029430;TOMSK/RS;18821208;0.00;-19;;
RSM00029430;TOMSK/RS;18821209;0.00;-34;;
RSM00029430;TOMSK/RS;18821210;0.00;-27;;
RSM00029430;TOMSK/RS;18821211;0.00;-7;;
RSM00029430;TOMSK/RS;18821212;0.00;-28;;
RSM00029430;TOMSK/RS;18821213;0.00;-41;;
RSM00029430;TOMSK/RS;18821214;0.00;-27;;
RSM00029430;TOMSK/RS;18821215;0.00;-16;;
RSM00029430;TOMSK/RS;18821216;0.02;-4;;
RSM00029430;TOMSK/RS;18821217;0.00;5;;
RSM00029430;TOMSK/RS;18821218;0.00;-12;;
RSM00029430;TOMSK/RS;18821219;0.00;-13;;
RSM00029430;TOMSK/RS;18821220;0.00;-11;;
RSM00029430;TOMSK/RS;18821221;0.00;3;;
RSM00029430;TOMSK/RS;18821222;0.02;9;;
RSM00029430;TOMSK/RS;18821223;0.00;-18;;
RSM00029430;TOMSK/RS;18821224;0.00;-23;;
RSM00029430;TOMSK/RS;18821225;0.00;-11;;
RSM00029430;TOMSK/RS;18821226;0.00;-4;;
RSM00029430;TOMSK/RS;18821227;0.00;-17;;
RSM00029430;TOMSK/RS;18821228;0.00;-21;;
RSM00029430;TOMSK/RS;18821229;0.00;-16;;
RSM00029430;TOMSK/RS;18821230;0.00;-14;;
RSM00029430;TOMSK/RS;18821231;0.00;1;;
RSM00029430;TOMSK/RS;18830101;0.01;19;;
RSM00029430;TOMSK/RS;18830102;0.00;29;;
RSM00029430;TOMSK/RS;18830103;0.00;29;;
RSM00029430;TOMSK/RS;18830104;0.00;6;;
RSM00029430;TOMSK/RS;18830105;0.00;-7;;
RSM00029430;TOMSK/RS;18830106;0.02;9;;
RSM00029430;TOMSK/RS;18830107;0.04;6;;
RSM00029430;TOMSK/RS;18830108;0.00;-4;;
RSM00029430;TOMSK/RS;18830109;0.00;6;;
RSM00029430;TOMSK/RS;18830110;0.00;2;;
RSM00029430;TOMSK/RS;18830111;0.06;-5;;
RSM00029430;TOMSK/RS;18830112;0.00;8;;
RSM00029430;TOMSK/RS;18830113;0.00;15;;
RSM00029430;TOMSK/RS;18830114;0.00;23;;
RSM00029430;TOMSK/RS;18830115;0.00;2;;
RSM00029430;TOMSK/RS;18830116;0.00;2;;
RSM00029430;TOMSK/RS;18830117;0.00;-2;;
RSM00029430;TOMSK/RS;18830118;0.00;-14;;
RSM00029430;TOMSK/RS;18830119;0.00;-11;;
RSM00029430;TOMSK/RS;18830120;0.00;-25;;
RSM00029430;TOMSK/RS;18830121;0.00;-16;;
RSM00029430;TOMSK/RS;18830122;0.00;-22;;
RSM00029430;TOMSK/RS;18830123;0.00;-9;;
RSM00029430;TOMSK/RS;18830124;0.06;5;;
RSM00029430;TOMSK/RS;18830125;0.00;5;;
RSM00029430;TOMSK/RS;18830126;0.03;11;;
RSM00029430;TOMSK/RS;18830127;0.00;-28;;
RSM00029430;TOMSK/RS;18830128;0.00;-36;;
RSM00029430;TOMSK/RS;18830129;0.00;-20;;
RSM00029430;TOMSK/RS;18830130;0.00;-5;;
RSM00029430;TOMSK/RS;18830131;0.00;2;;
RSM00029430;TOMSK/RS;18830201;0.00;5;;
RSM00029430;TOMSK/RS;18830202;0.02;3;;
RSM00029430;TOMSK/RS;18830203;0.01;2;;
RSM00029430;TOMSK/RS;18830204;0.00;4;;
RSM00029430;TOMSK/RS;18830205;0.04;9;;
RSM00029430;TOMSK/RS;18830206;0.05;8;;
RSM00029430;TOMSK/RS;18830207;0.03;10;;
RSM00029430;TOMSK/RS;18830208;0.00;0;;
RSM00029430;TOMSK/RS;18830209;0.00;-19;;
RSM00029430;TOMSK/RS;18830210;0.00;-2;;
RSM00029430;TOMSK/RS;18830211;0.00;1;;
RSM00029430;TOMSK/RS;18830212;0.00;-12;;
RSM00029430;TOMSK/RS;18830213;0.00;-18;;
RSM00029430;TOMSK/RS;18830214;0.00;-24;;
RSM00029430;TOMSK/RS;18830215;0.00;-23;;
RSM00029430;TOMSK/RS;18830216;0.00;-12;;
RSM00029430;TOMSK/RS;18830217;0.05;4;;
RSM00029430;TOMSK/RS;18830218;0.02;3;;
RSM00029430;TOMSK/RS;18830219;0.05;1;;
RSM00029430;TOMSK/RS;18830220;0.00;-24;;
RSM00029430;TOMSK/RS;18830221;0.00;-15;;
RSM00029430;TOMSK/RS;18830222;0.02;1;;
RSM00029430;TOMSK/RS;18830223;0.00;12;;
RSM00029430;TOMSK/RS;18830224;0.00;13;;
RSM00029430;TOMSK/RS;18830225;0.00;6;;
RSM00029430;TOMSK/RS;18830226;0.00;5;;
RSM00029430;TOMSK/RS;18830227;0.00;5;;
RSM00029430;TOMSK/RS;18830228;0.00;9;;
RSM00029430;TOMSK/RS;18830301;0.00;1;;
RSM00029430;TOMSK/RS;18830302;0.00;3;;
RSM00029430;TOMSK/RS;18830303;0.00;4;;
RSM00029430;TOMSK/RS;18830304;0.00;20;;
RSM00029430;TOMSK/RS;18830305;0.00;11;;
RSM00029430;TOMSK/RS;18830306;0.00;21;;
RSM00029430;TOMSK/RS;18830307;0.03;20;;
RSM00029430;TOMSK/RS;18830308;0.00;18;;
RSM00029430;TOMSK/RS;18830309;0.00;28;;
RSM00029430;TOMSK/RS;18830310;0.00;27;;
RSM00029430;TOMSK/RS;18830311;0.00;21;;
RSM00029430;TOMSK/RS;18830312;0.00;22;;
RSM00029430;TOMSK/RS;18830313;0.00;14;;
RSM00029430;TOMSK/RS;18830314;0.00;13;;
RSM00029430;TOMSK/RS;18830315;0.00;24;;
RSM00029430;TOMSK/RS;18830316;0.00;19;;
RSM00029430;TOMSK/RS;18830317;0.00;19;;
RSM00029430;TOMSK/RS;18830318;0.07;18;;
RSM00029430;TOMSK/RS;18830319;0.08;27;;
RSM00029430;TOMSK/RS;18830320;0.00;24;;
RSM00029430;TOMSK/RS;18830321;0.00;26;;
RSM00029430;TOMSK/RS;18830322;0.00;25;;
RSM00029430;TOMSK/RS;18830323;0.00;25;;
RSM00029430;TOMSK/RS;18830324;0.00;20;;
RSM00029430;TOMSK/RS;18830325;0.00;24;;
RSM00029430;TOMSK/RS;18830326;0.00;29;;
RSM00029430;TOMSK/RS;18830327;0.00;35;;
RSM00029430;TOMSK/RS;18830328;0.02;35;;
RSM00029430;TOMSK/RS;18830329;0.00;31;;
RSM00029430;TOMSK/RS;18830330;0.00;28;;
RSM00029430;TOMSK/RS;18830331;0.21;30;;
RSM00029430;TOMSK/RS;18830401;0.05;24;;
RSM00029430;TOMSK/RS;18830402;0.00;21;;
RSM00029430;TOMSK/RS;18830403;0.00;13;;
RSM00029430;TOMSK/RS;18830404;0.00;9;;
RSM00029430;TOMSK/RS;18830405;0.00;14;;
RSM00029430;TOMSK/RS;18830406;0.00;11;;
RSM00029430;TOMSK/RS;18830407;0.00;7;;
RSM00029430;TOMSK/RS;18830408;0.00;17;;
RSM00029430;TOMSK/RS;18830409;0.00;28;;
RSM00029430;TOMSK/RS;18830410;0.06;21;;
RSM00029430;TOMSK/RS;18830411;0.00;25;;
RSM00029430;TOMSK/RS;18830412;0.00;19;;
RSM00029430;TOMSK/RS;18830413;0.00;25;;
RSM00029430;TOMSK/RS;18830414;0.00;32;;
RSM00029430;TOMSK/RS;18830415;0.00;37;;
RSM00029430;TOMSK/RS;18830416;0.00;38;;
RSM00029430;TOMSK/RS;18830417;0.00;35;;
RSM00029430;TOMSK/RS;18830418;0.00;38;;
RSM00029430;TOMSK/RS;18830419;0.00;39;;
RSM00029430;TOMSK/RS;18830420;0.00;36;;
RSM00029430;TOMSK/RS;18830421;0.00;39;;
RSM00029430;TOMSK/RS;18830422;0.00;39;;
RSM00029430;TOMSK/RS;18830423;0.00;36;;
RSM00029430;TOMSK/RS;18830424;0.00;29;;
RSM00029430;TOMSK/RS;18830425;0.00;28;;
RSM00029430;TOMSK/RS;18830426;0.00;34;;
RSM00029430;TOMSK/RS;18830427;0.00;31;;
RSM00029430;TOMSK/RS;18830428;0.00;38;;
RSM00029430;TOMSK/RS;18830429;0.00;26;;
RSM00029430;TOMSK/RS;18830430;0.00;25;;
RSM00029430;TOMSK/RS;18830501;0.00;36;;
RSM00029430;TOMSK/RS;18830502;0.00;45;;
RSM00029430;TOMSK/RS;18830503;0.00;45;;
RSM00029430;TOMSK/RS;18830504;0.01;22;;
RSM00029430;TOMSK/RS;18830505;0.00;17;;
RSM00029430;TOMSK/RS;18830506;0.00;27;;
RSM00029430;TOMSK/RS;18830507;0.00;37;;
RSM00029430;TOMSK/RS;18830508;0.00;41;;
RSM00029430;TOMSK/RS;18830509;0.00;42;;
RSM00029430;TOMSK/RS;18830510;0.29;42;;
RSM00029430;TOMSK/RS;18830511;0.00;38;;
RSM00029430;TOMSK/RS;18830512;0.00;30;;
RSM00029430;TOMSK/RS;18830513;0.00;41;;
RSM00029430;TOMSK/RS;18830514;0.33;41;;
RSM00029430;TOMSK/RS;18830515;0.23;50;;
RSM00029430;TOMSK/RS;18830516;0.28;36;;
RSM00029430;TOMSK/RS;18830517;0.00;33;;
RSM00029430;TOMSK/RS;18830518;0.00;26;;
RSM00029430;TOMSK/RS;18830519;0.12;37;;
RSM00029430;TOMSK/RS;18830520;0.00;38;;
RSM00029430;TOMSK/RS;18830521;0.00;37;;
RSM00029430;TOMSK/RS;18830522;0.00;41;;
RSM00029430;TOMSK/RS;18830523;0.00;51;;
RSM00029430;TOMSK/RS;18830524;0.05;63;;
RSM00029430;TOMSK/RS;18830525;0.00;44;;
RSM00029430;TOMSK/RS;18830526;0.00;35;;
RSM00029430;TOMSK/RS;18830527;0.00;33;;
RSM00029430;TOMSK/RS;18830528;0.00;45;;
RSM00029430;TOMSK/RS;18830529;0.00;44;;
RSM00029430;TOMSK/RS;18830530;0.07;53;;
RSM00029430;TOMSK/RS;18830531;0.00;72;;
RSM00029430;TOMSK/RS;18830601;0.00;74;;
RSM00029430;TOMSK/RS;18830602;0.00;46;;
RSM00029430;TOMSK/RS;18830603;0.06;49;;
RSM00029430;TOMSK/RS;18830604;0.00;54;;
RSM00029430;TOMSK/RS;18830605;0.00;54;;
RSM00029430;TOMSK/RS;18830606;0.00;45;;
RSM00029430;TOMSK/RS;18830607;0.00;46;;
RSM00029430;TOMSK/RS;18830608;0.20;54;;
RSM00029430;TOMSK/RS;18830609;0.00;47;;
RSM00029430;TOMSK/RS;18830610;0.00;53;;
RSM00029430;TOMSK/RS;18830611;0.00;46;;
RSM00029430;TOMSK/RS;18830612;0.00;52;;
RSM00029430;TOMSK/RS;18830613;0.03;46;;
RSM00029430;TOMSK/RS;18830614;0.00;48;;
RSM00029430;TOMSK/RS;18830615;0.00;52;;
RSM00029430;TOMSK/RS;18830616;0.19;56;;
RSM00029430;TOMSK/RS;18830617;0.00;59;;
RSM00029430;TOMSK/RS;18830618;0.15;59;;
RSM00029430;TOMSK/RS;18830619;0.07;62;;
RSM00029430;TOMSK/RS;18830620;0.00;53;;
RSM00029430;TOMSK/RS;18830621;0.00;57;;
RSM00029430;TOMSK/RS;18830622;0.11;57;;
RSM00029430;TOMSK/RS;18830623;0.29;65;;
RSM00029430;TOMSK/RS;18830624;0.08;73;;
RSM00029430;TOMSK/RS;18830625;0.00;65;;
RSM00029430;TOMSK/RS;18830626;0.00;73;;
RSM00029430;TOMSK/RS;18830627;0.00;48;;
RSM00029430;TOMSK/RS;18830628;0.00;53;;
RSM00029430;TOMSK/RS;18830629;0.39;60;;
RSM00029430;TOMSK/RS;18830630;0.22;50;;
RSM00029430;TOMSK/RS;18830701;0.00;51;;
RSM00029430;TOMSK/RS;18830702;0.00;59;;
RSM00029430;TOMSK/RS;18830703;0.00;56;;
RSM00029430;TOMSK/RS;18830704;0.00;59;;
RSM00029430;TOMSK/RS;18830705;0.00;63;;
RSM00029430;TOMSK/RS;18830706;0.00;;;
RSM00029430;TOMSK/RS;18830707;0.00;;;
RSM00029430;TOMSK/RS;18830708;0.00;;;
RSM00029430;TOMSK/RS;18830709;0.00;;;
RSM00029430;TOMSK/RS;18830710;0.00;;;
RSM00029430;TOMSK/RS;18830711;0.00;;;
RSM00029430;TOMSK/RS;18830712;0.00;;;
RSM00029430;TOMSK/RS;18830713;0.00;;;
RSM00029430;TOMSK/RS;18830714;0.00;;;
RSM00029430;TOMSK/RS;18830715;0.49;68;;
RSM00029430;TOMSK/RS;18830716;0.00;71;;
RSM00029430;TOMSK/RS;18830717;0.00;74;;
RSM00029430;TOMSK/RS;18830718;0.00;77;;
RSM00029430;TOMSK/RS;18830719;0.84;71;;
RSM00029430;TOMSK/RS;18830720;0.42;67;;
RSM00029430;TOMSK/RS;18830721;0.11;66;;
RSM00029430;TOMSK/RS;18830722;0.00;72;;
RSM00029430;TOMSK/RS;18830723;0.00;69;;
RSM00029430;TOMSK/RS;18830724;0.04;66;;
RSM00029430;TOMSK/RS;18830725;0.00;66;;
RSM00029430;TOMSK/RS;18830726;0.00;60;;
RSM00029430;TOMSK/RS;18830727;0.00;60;;
RSM00029430;TOMSK/RS;18830728;0.02;58;;
RSM00029430;TOMSK/RS;18830729;0.00;54;;
RSM00029430;TOMSK/RS;18830730;0.17;56;;
RSM00029430;TOMSK/RS;18830731;0.26;54;;
RSM00029430;TOMSK/RS;18830801;0.04;58;;
RSM00029430;TOMSK/RS;18830802;0.00;64;;
RSM00029430;TOMSK/RS;18830803;0.10;62;;
RSM00029430;TOMSK/RS;18830804;0.03;60;;
RSM00029430;TOMSK/RS;18830805;0.00;60;;
RSM00029430;TOMSK/RS;18830806;0.00;66;;
RSM00029430;TOMSK/RS;18830807;0.00;67;;
RSM00029430;TOMSK/RS;18830808;0.00;64;;
RSM00029430;TOMSK/RS;18830809;0.45;61;;
RSM00029430;TOMSK/RS;18830810;0.00;56;;
RSM00029430;TOMSK/RS;18830811;0.00;;;
RSM00029430;TOMSK/RS;18830812;0.00;;;
RSM00029430;TOMSK/RS;18830813;0.00;;;
RSM00029430;TOMSK/RS;18830814;0.00;;;
RSM00029430;TOMSK/RS;18830815;0.00;;;
RSM00029430;TOMSK/RS;18830816;0.00;;;
RSM00029430;TOMSK/RS;18830817;0.00;;;
RSM00029430;TOMSK/RS;18830818;0.00;;;
RSM00029430;TOMSK/RS;18830819;0.00;;;
RSM00029430;TOMSK/RS;18830820;0.00;;;
RSM00029430;TOMSK/RS;18830821;0.00;;;
RSM00029430;TOMSK/RS;18830822;0.00;;;
RSM00029430;TOMSK/RS;18830823;0.00;;;
RSM00029430;TOMSK/RS;18830824;0.00;;;
RSM00029430;TOMSK/RS;18830825;0.19;48;;
RSM00029430;TOMSK/RS;18830826;0.01;49;;
RSM00029430;TOMSK/RS;18830827;0.06;46;;
RSM00029430;TOMSK/RS;18830828;0.00;44;;
RSM00029430;TOMSK/RS;18830829;0.00;45;;
RSM00029430;TOMSK/RS;18830830;0.00;;;
RSM00029430;TOMSK/RS;18830831;0.00;;;
RSM00029430;TOMSK/RS;18830901;0.00;51;;
RSM00029430;TOMSK/RS;18830902;0.00;53;;
RSM00029430;TOMSK/RS;18830903;0.00;49;;
RSM00029430;TOMSK/RS;18830904;0.00;49;;
RSM00029430;TOMSK/RS;18830905;0.00;49;;
RSM00029430;TOMSK/RS;18830906;0.00;50;;
RSM00029430;TOMSK/RS;18830907;0.00;51;;
RSM00029430;TOMSK/RS;18830908;0.00;50;;
RSM00029430;TOMSK/RS;18830909;0.00;55;;
RSM00029430;TOMSK/RS;18830910;0.00;49;;
RSM00029430;TOMSK/RS;18830911;0.00;53;;
RSM00029430;TOMSK/RS;18830912;0.10;52;;
RSM00029430;TOMSK/RS;18830913;0.00;43;;
RSM00029430;TOMSK/RS;18830914;0.08;41;;
RSM00029430;TOMSK/RS;18830915;0.01;41;;
RSM00029430;TOMSK/RS;18830916;0.00;44;;
RSM00029430;TOMSK/RS;18830917;0.00;44;;
RSM00029430;TOMSK/RS;18830918;0.15;39;;
RSM00029430;TOMSK/RS;18830919;0.21;37;;
RSM00029430;TOMSK/RS;18830920;0.04;41;;
